date,region,product,units_sold,revenue
2022-01-21,East,Gadget Pro,24,2399.76
2022-01-21,East,Gadget Lite,17,1019.83
2022-01-21,East,Service Pack,47,7049.53
2022-01-21,East,Bundle Deal,40,3199.6
2022-01-21,West,Widget A,27,809.73
2022-01-21,West,Widget B,58,2899.42
2022-01-21,West,Gadget Pro,30,2999.7
2022-01-21,West,Gadget Lite,37,2219.63
2022-01-21,West,Service Pack,41,6149.59
2022-01-21,West,Bundle Deal,27,2159.73
2022-01-21,Central,Widget A,44,1319.56
2022-01-21,Central,Widget B,29,1449.71
2022-01-21,Central,Gadget Pro,30,2999.7
2022-01-21,Central,Gadget Lite,57,3419.43
2022-01-21,Central,Service Pack,21,3149.79
2022-01-21,Central,Bundle Deal,1,79.99
2022-01-22,North,Widget A,61,1829.39
2022-01-22,North,Widget B,75,3749.25
2022-01-22,North,Gadget Pro,30,2999.7
2022-01-22,North,Gadget Lite,7,419.93
2022-01-22,North,Service Pack,32,4799.68
2022-01-22,North,Bundle Deal,32,2559.68
2022-01-22,South,Widget A,34,1019.66
2022-01-22,South,Widget B,20,999.8
2022-01-22,South,Gadget Pro,45,4499.55
2022-01-22,South,Gadget Lite,44,2639.56
2022-01-22,South,Service Pack,14,2099.86
2022-01-22,South,Bundle Deal,47,3759.53
2022-01-22,East,Widget A,67,2009.33
2022-01-22,East,Widget B,39,1949.61
2022-01-22,East,Gadget Pro,31,3099.69
2022-01-22,East,Gadget Lite,34,2039.66
2022-01-22,East,Service Pack,46,6899.54
2022-01-22,East,Bundle Deal,11,879.89
2022-01-22,West,Widget A,39,1169.61
2022-01-22,West,Widget B,31,1549.69
2022-01-22,West,Gadget Pro,64,6399.36
2022-01-22,West,Gadget Lite,34,2039.66
2022-01-22,West,Service Pack,62,9299.38
2022-01-22,West,Bundle Deal,20,1599.8
2022-01-22,Central,Widget A,45,1349.55
2022-01-22,Central,Widget B,41,2049.59
2022-01-22,Central,Gadget Pro,23,2299.77
2022-01-22,Central,Gadget Lite,39,2339.61
2022-01-22,Central,Service Pack,55,8249.45
2022-01-22,Central,Bundle Deal,32,2559.68
2022-01-23,North,Widget A,11,329.89
2022-01-23,North,Widget B,36,1799.64
2022-01-23,North,Gadget Pro,23,2299.77
2022-01-23,North,Gadget Lite,31,1859.69
2022-01-23,North,Service Pack,35,5249.65
2022-01-23,North,Bundle Deal,11,879.89
2022-01-23,South,Widget A,12,359.88
2022-01-23,South,Widget B,44,2199.56
2022-01-23,South,Gadget Pro,29,2899.71
2022-01-23,South,Gadget Lite,1,59.99
2022-01-23,South,Service Pack,48,7199.52
2022-01-23,South,Bundle Deal,41,3279.59
2022-01-23,East,Widget A,26,779.74
2022-01-23,East,Widget B,17,849.83
2022-01-23,East,Gadget Pro,49,4899.51
2022-01-23,East,Gadget Lite,42,2519.58
2022-01-23,East,Service Pack,72,10799.28
2022-01-23,East,Bundle Deal,43,3439.57
2022-01-23,West,Widget A,42,1259.58
2022-01-23,West,Widget B,34,1699.66
2022-01-23,West,Gadget Pro,49,4899.51
2022-01-23,West,Gadget Lite,46,2759.54
2022-01-23,West,Service Pack,55,8249.45
2022-01-23,West,Bundle Deal,29,2319.71
2022-01-23,Central,Widget A,30,899.7
2022-01-23,Central,Widget B,29,1449.71
2022-01-23,Central,Gadget Pro,48,4799.52
2022-01-23,Central,Gadget Lite,59,3539.41
2022-01-23,Central,Service Pack,30,4499.7
2022-01-23,Central,Bundle Deal,30,2399.7
2022-01-24,North,Widget A,41,1229.59
2022-01-24,North,Widget B,33,1649.67
2022-01-24,North,Gadget Pro,51,5099.49
2022-01-24,North,Gadget Lite,3,179.97
2022-01-24,North,Service Pack,24,3599.76
2022-01-24,North,Bundle Deal,25,1999.75
2022-01-24,South,Widget A,2,59.98
2022-01-24,South,Widget B,22,1099.78
2022-01-24,South,Gadget Pro,23,2299.77
2022-01-24,South,Gadget Lite,33,1979.67
2022-01-24,South,Service Pack,53,7949.47
2022-01-24,South,Bundle Deal,33,2639.67
2022-01-24,East,Widget A,21,629.79
2022-01-24,East,Widget B,36,1799.64
2022-01-24,East,Gadget Pro,52,5199.48
2022-01-24,East,Gadget Lite,22,1319.78
2022-01-24,East,Service Pack,23,3449.77
2022-01-24,East,Bundle Deal,45,3599.55
2022-01-24,West,Widget A,33,989.67
2022-01-24,West,Widget B,46,2299.54
2022-01-24,West,Gadget Pro,36,3599.64
2022-01-24,West,Gadget Lite,47,2819.53
2022-01-24,West,Service Pack,21,3149.79
2022-01-24,West,Bundle Deal,36,2879.64
2022-01-24,Central,Widget A,33,989.67
2022-01-24,Central,Widget B,18,899.82
2022-01-24,Central,Gadget Pro,13,1299.87
2022-01-24,Central,Gadget Lite,47,2819.53
2022-01-24,Central,Service Pack,31,4649.69
2022-01-24,Central,Bundle Deal,21,1679.79
2022-01-25,North,Widget A,35,1049.65
2022-01-25,North,Widget B,53,2649.47
2022-01-25,North,Gadget Pro,2,199.98
2022-01-25,North,Gadget Lite,14,839.86
2022-01-25,North,Service Pack,23,3449.77
2022-01-25,North,Bundle Deal,58,4639.42
2022-01-25,South,Widget A,41,1229.59
2022-01-25,South,Widget B,48,2399.52
2022-01-25,South,Gadget Pro,19,1899.81
2022-01-25,South,Gadget Lite,20,1199.8
2022-01-25,South,Service Pack,43,6449.57
2022-01-25,South,Bundle Deal,37,2959.63
2022-01-25,East,Widget A,45,1349.55
2022-01-25,East,Widget B,34,1699.66
2022-01-25,East,Gadget Pro,41,4099.59
2022-01-25,East,Gadget Lite,39,2339.61
2022-01-25,East,Service Pack,48,7199.52
2022-01-25,East,Bundle Deal,49,3919.51
2022-01-25,West,Widget A,12,359.88
2022-01-25,West,Widget B,3,149.97
2022-01-25,West,Gadget Pro,52,5199.48
2022-01-25,West,Gadget Lite,54,3239.46
2022-01-25,West,Service Pack,21,3149.79
2022-01-25,West,Bundle Deal,9,719.91
2022-01-25,Central,Widget A,38,1139.62
2022-01-25,Central,Widget B,50,2499.5
2022-01-25,Central,Gadget Pro,63,6299.37
2022-01-25,Central,Gadget Lite,44,2639.56
2022-01-25,Central,Service Pack,31,4649.69
2022-01-25,Central,Bundle Deal,23,1839.77
2022-01-26,North,Widget A,37,1109.63
2022-01-26,North,Widget B,32,1599.68
2022-01-26,North,Gadget Pro,21,2099.79
2022-01-26,North,Gadget Lite,67,4019.33
2022-01-26,North,Service Pack,63,9449.37
2022-01-26,North,Bundle Deal,54,4319.46
2022-01-26,South,Widget A,23,689.77
2022-01-26,South,Widget B,49,2449.51
2022-01-26,South,Gadget Pro,46,4599.54
2022-01-26,South,Gadget Lite,43,2579.57
2022-01-26,South,Service Pack,55,8249.45
2022-01-26,South,Bundle Deal,46,3679.54
2022-01-26,East,Widget A,48,1439.52
2022-01-26,East,Widget B,46,2299.54
2022-01-26,East,Gadget Pro,42,4199.58
2022-01-26,East,Gadget Lite,10,599.9
2022-01-26,East,Service Pack,38,5699.62
2022-01-26,East,Bundle Deal,28,2239.72
2022-01-26,West,Widget A,17,509.83
2022-01-26,West,Widget B,62,3099.38
2022-01-26,West,Gadget Pro,62,6199.38
2022-01-26,West,Gadget Lite,57,3419.43
2022-01-26,West,Service Pack,40,5999.6
2022-01-26,West,Bundle Deal,57,4559.43
2022-01-26,Central,Widget A,37,1109.63
2022-01-26,Central,Widget B,40,1999.6
2022-01-26,Central,Gadget Pro,20,1999.8
2022-01-26,Central,Gadget Lite,42,2519.58
2022-01-26,Central,Service Pack,37,5549.63
2022-01-26,Central,Bundle Deal,17,1359.83
2022-01-27,North,Widget A,36,1079.64
2022-01-27,North,Widget B,35,1749.65
2022-01-27,North,Gadget Pro,63,6299.37
2022-01-27,North,Gadget Lite,50,2999.5
2022-01-27,North,Service Pack,37,5549.63
2022-01-27,North,Bundle Deal,40,3199.6
2022-01-27,South,Widget A,37,1109.63
2022-01-27,South,Widget B,33,1649.67
2022-01-27,South,Gadget Pro,20,1999.8
2022-01-27,South,Gadget Lite,34,2039.66
2022-01-27,South,Service Pack,25,3749.75
2022-01-27,South,Bundle Deal,18,1439.82
2022-01-27,East,Widget A,44,1319.56
2022-01-27,East,Widget B,42,2099.58
2022-01-27,East,Gadget Pro,10,999.9
2022-01-27,East,Gadget Lite,35,2099.65
2022-01-27,East,Service Pack,51,7649.49
2022-01-27,East,Bundle Deal,52,4159.48
2022-01-27,West,Widget A,52,1559.48
2022-01-27,West,Widget B,37,1849.63
2022-01-27,West,Gadget Pro,24,2399.76
2022-01-27,West,Gadget Lite,20,1199.8
2022-01-27,West,Service Pack,42,6299.58
2022-01-27,West,Bundle Deal,42,3359.58
2022-01-27,Central,Widget A,56,1679.44
2022-01-27,Central,Widget B,53,2649.47
2022-01-27,Central,Gadget Pro,35,3499.65
2022-01-27,Central,Gadget Lite,18,1079.82
2022-01-27,Central,Service Pack,32,4799.68
2022-01-27,Central,Bundle Deal,40,3199.6
2022-01-28,North,Widget A,33,989.67
2022-01-28,North,Widget B,28,1399.72
2022-01-28,North,Gadget Pro,40,3999.6
2022-01-28,North,Gadget Lite,29,1739.71
2022-01-28,North,Service Pack,27,4049.73
2022-01-28,North,Bundle Deal,41,3279.59
2022-01-28,South,Widget A,30,899.7
2022-01-28,South,Widget B,40,1999.6
2022-01-28,South,Gadget Pro,41,4099.59
2022-01-28,South,Gadget Lite,19,1139.81
2022-01-28,South,Service Pack,29,4349.71
2022-01-28,South,Bundle Deal,58,4639.42
2022-01-28,East,Widget A,19,569.81
2022-01-28,East,Widget B,5,249.95
2022-01-28,East,Gadget Pro,9,899.91
2022-01-28,East,Gadget Lite,37,2219.63
2022-01-28,East,Service Pack,37,5549.63
2022-01-28,East,Bundle Deal,35,2799.65
2022-01-28,West,Widget A,55,1649.45
2022-01-28,West,Widget B,1,49.99
2022-01-28,West,Gadget Pro,42,4199.58
2022-01-28,West,Gadget Lite,60,3599.4
2022-01-28,West,Service Pack,20,2999.8
2022-01-28,West,Bundle Deal,31,2479.69
2022-01-28,Central,Widget A,25,749.75
2022-01-28,Central,Widget B,23,1149.77
2022-01-28,Central,Gadget Pro,32,3199.68
2022-01-28,Central,Gadget Lite,58,3479.42
2022-01-28,Central,Service Pack,64,9599.36
2022-01-28,Central,Bundle Deal,31,2479.69
2022-01-29,North,Widget A,65,1949.35
2022-01-29,North,Widget B,37,1849.63
2022-01-29,North,Gadget Pro,63,6299.37
2022-01-29,North,Gadget Lite,35,2099.65
2022-01-29,North,Service Pack,38,5699.62
2022-01-29,North,Bundle Deal,42,3359.58
2022-01-29,South,Widget A,84,2519.16
2022-01-29,South,Widget B,49,2449.51
2022-01-29,South,Gadget Pro,26,2599.74
2022-01-29,South,Gadget Lite,51,3059.49
2022-01-29,South,Service Pack,31,4649.69
2022-01-29,South,Bundle Deal,29,2319.71
2022-01-29,East,Widget A,50,1499.5
2022-01-29,East,Widget B,37,1849.63
2022-01-29,East,Gadget Pro,41,4099.59
2022-01-29,East,Gadget Lite,37,2219.63
2022-01-29,East,Service Pack,42,6299.58
2022-01-29,East,Bundle Deal,43,3439.57
2022-01-29,West,Widget A,7,209.93
2022-01-29,West,Widget B,47,2349.53
2022-01-29,West,Gadget Pro,22,2199.78
2022-01-29,West,Gadget Lite,15,899.85
2022-01-29,West,Service Pack,36,5399.64
2022-01-29,West,Bundle Deal,38,3039.62
2022-01-29,Central,Widget A,26,779.74
2022-01-29,Central,Widget B,49,2449.51
2022-01-29,Central,Gadget Pro,16,1599.84
2022-01-29,Central,Gadget Lite,30,1799.7
2022-01-29,Central,Service Pack,28,4199.72
2022-01-29,Central,Bundle Deal,36,2879.64
2022-01-30,North,Widget A,41,1229.59
2022-01-30,North,Widget B,21,1049.79
2022-01-30,North,Gadget Pro,47,4699.53
2022-01-30,North,Gadget Lite,37,2219.63
2022-01-30,North,Service Pack,8,1199.92
2022-01-30,North,Bundle Deal,7,559.93
2022-01-30,South,Widget A,36,1079.64
2022-01-30,South,Widget B,33,1649.67
2022-01-30,South,Gadget Pro,35,3499.65
2022-01-30,South,Gadget Lite,36,2159.64
2022-01-30,South,Service Pack,40,5999.6
2022-01-30,South,Bundle Deal,51,4079.49
2022-01-30,East,Widget A,20,599.8
2022-01-30,East,Widget B,19,949.81
2022-01-30,East,Gadget Pro,20,1999.8
2022-01-30,East,Gadget Lite,41,2459.59
2022-01-30,East,Service Pack,55,8249.45
2022-01-30,East,Bundle Deal,30,2399.7
2022-01-30,West,Widget A,1,29.99
2022-01-30,West,Widget B,11,549.89
2022-01-30,West,Gadget Pro,24,2399.76
2022-01-30,West,Gadget Lite,28,1679.72
2022-01-30,West,Service Pack,30,4499.7
2022-01-30,West,Bundle Deal,37,2959.63
2022-01-30,Central,Widget A,32,959.68
2022-01-30,Central,Widget B,52,2599.48
2022-01-30,Central,Gadget Pro,26,2599.74
2022-01-30,Central,Gadget Lite,24,1439.76
2022-01-30,Central,Service Pack,44,6599.56
2022-01-30,Central,Bundle Deal,13,1039.87
2022-01-31,North,Widget A,42,1259.58
2022-01-31,North,Widget B,38,1899.62
2022-01-31,North,Gadget Pro,34,3399.66
2022-01-31,North,Gadget Lite,60,3599.4
2022-01-31,North,Service Pack,27,4049.73
2022-01-31,North,Bundle Deal,67,5359.33
2022-01-31,South,Widget A,33,989.67
2022-01-31,South,Widget B,17,849.83
2022-01-31,South,Gadget Pro,38,3799.62
2022-01-31,South,Gadget Lite,20,1199.8
2022-01-31,South,Service Pack,25,3749.75
2022-01-31,South,Bundle Deal,42,3359.58
2022-01-31,East,Widget A,45,1349.55
2022-01-31,East,Widget B,27,1349.73
2022-01-31,East,Gadget Pro,51,5099.49
2022-01-31,East,Gadget Lite,54,3239.46
2022-01-31,East,Service Pack,58,8699.42
2022-01-31,East,Bundle Deal,44,3519.56
2022-01-31,West,Widget A,57,1709.43
2022-01-31,West,Widget B,8,399.92
2022-01-31,West,Gadget Pro,32,3199.68
2022-01-31,West,Gadget Lite,24,1439.76
2022-01-31,West,Service Pack,38,5699.62
2022-01-31,West,Bundle Deal,28,2239.72
2022-01-31,Central,Widget A,34,1019.66
2022-01-31,Central,Widget B,65,3249.35
2022-01-31,Central,Gadget Pro,34,3399.66
2022-01-31,Central,Gadget Lite,43,2579.57
2022-01-31,Central,Service Pack,33,4949.67
2022-01-31,Central,Bundle Deal,38,3039.62
2022-02-01,North,Widget A,42,1259.58
2022-02-01,North,Widget B,49,2449.51
2022-02-01,North,Gadget Pro,59,5899.41
2022-02-01,North,Gadget Lite,67,4019.33
2022-02-01,North,Service Pack,47,7049.53
2022-02-01,North,Bundle Deal,51,4079.49
2022-02-01,South,Widget A,25,749.75
2022-02-01,South,Widget B,41,2049.59
2022-02-01,South,Gadget Pro,56,5599.44
2022-02-01,South,Gadget Lite,55,3299.45
2022-02-01,South,Service Pack,45,6749.55
2022-02-01,South,Bundle Deal,55,4399.45
2022-02-01,East,Widget A,49,1469.51
2022-02-01,East,Widget B,60,2999.4
2022-02-01,East,Gadget Pro,46,4599.54
2022-02-01,East,Gadget Lite,37,2219.63
2022-02-01,East,Service Pack,47,7049.53
2022-02-01,East,Bundle Deal,1,79.99
2022-02-01,West,Widget A,48,1439.52
2022-02-01,West,Widget B,1,49.99
2022-02-01,West,Gadget Pro,16,1599.84
2022-02-01,West,Gadget Lite,49,2939.51
2022-02-01,West,Service Pack,49,7349.51
2022-02-01,West,Bundle Deal,25,1999.75
2022-02-01,Central,Widget A,31,929.69
2022-02-01,Central,Widget B,63,3149.37
2022-02-01,Central,Gadget Pro,35,3499.65
2022-02-01,Central,Gadget Lite,76,4559.24
2022-02-01,Central,Service Pack,42,6299.58
2022-02-01,Central,Bundle Deal,48,3839.52
2022-02-02,North,Widget A,66,1979.34
2022-02-02,North,Widget B,44,2199.56
2022-02-02,North,Gadget Pro,27,2699.73
2022-02-02,North,Gadget Lite,40,2399.6
2022-02-02,North,Service Pack,41,6149.59
2022-02-02,North,Bundle Deal,22,1759.78
2022-02-02,South,Widget A,38,1139.62
2022-02-02,South,Widget B,31,1549.69
2022-02-02,South,Gadget Pro,56,5599.44
2022-02-02,South,Gadget Lite,43,2579.57
2022-02-02,South,Service Pack,38,5699.62
2022-02-02,South,Bundle Deal,40,3199.6
2022-02-02,East,Widget A,45,1349.55
2022-02-02,East,Widget B,51,2549.49
2022-02-02,East,Gadget Pro,27,2699.73
2022-02-02,East,Gadget Lite,26,1559.74
2022-02-02,East,Service Pack,59,8849.41
2022-02-02,East,Bundle Deal,36,2879.64
2022-02-02,West,Widget A,21,629.79
2022-02-02,West,Widget B,49,2449.51
2022-02-02,West,Gadget Pro,49,4899.51
2022-02-02,West,Gadget Lite,19,1139.81
2022-02-02,West,Service Pack,45,6749.55
2022-02-02,West,Bundle Deal,53,4239.47
2022-02-02,Central,Widget A,48,1439.52
2022-02-02,Central,Widget B,51,2549.49
2022-02-02,Central,Gadget Pro,21,2099.79
2022-02-02,Central,Gadget Lite,47,2819.53
2022-02-02,Central,Service Pack,37,5549.63
2022-02-02,Central,Bundle Deal,35,2799.65
2022-02-03,North,Widget A,55,1649.45
2022-02-03,North,Widget B,64,3199.36
2022-02-03,North,Gadget Pro,69,6899.31
2022-02-03,North,Gadget Lite,62,3719.38
2022-02-03,North,Service Pack,40,5999.6
2022-02-03,North,Bundle Deal,47,3759.53
2022-02-03,South,Widget A,54,1619.46
2022-02-03,South,Widget B,44,2199.56
2022-02-03,South,Gadget Pro,44,4399.56
2022-02-03,South,Gadget Lite,54,3239.46
2022-02-03,South,Service Pack,41,6149.59
2022-02-03,South,Bundle Deal,31,2479.69
2022-02-03,East,Widget A,36,1079.64
2022-02-03,East,Widget B,52,2599.48
2022-02-03,East,Gadget Pro,42,4199.58
2022-02-03,East,Gadget Lite,47,2819.53
2022-02-03,East,Service Pack,52,7799.48
2022-02-03,East,Bundle Deal,36,2879.64
2022-02-03,West,Widget A,53,1589.47
2022-02-03,West,Widget B,48,2399.52
2022-02-03,West,Gadget Pro,23,2299.77
2022-02-03,West,Gadget Lite,64,3839.36
2022-02-03,West,Service Pack,34,5099.66
2022-02-03,West,Bundle Deal,17,1359.83
2022-02-03,Central,Widget A,26,779.74
2022-02-03,Central,Widget B,27,1349.73
2022-02-03,Central,Gadget Pro,43,4299.57
2022-02-03,Central,Gadget Lite,38,2279.62
2022-02-03,Central,Service Pack,37,5549.63
2022-02-03,Central,Bundle Deal,51,4079.49
2022-02-04,North,Widget A,47,1409.53
2022-02-04,North,Widget B,47,2349.53
2022-02-04,North,Gadget Pro,48,4799.52
2022-02-04,North,Gadget Lite,51,3059.49
2022-02-04,North,Service Pack,10,1499.9
2022-02-04,North,Bundle Deal,37,2959.63
2022-02-04,South,Widget A,9,269.91
2022-02-04,South,Widget B,43,2149.57
2022-02-04,South,Gadget Pro,42,4199.58
2022-02-04,South,Gadget Lite,58,3479.42
2022-02-04,South,Service Pack,60,8999.4
2022-02-04,South,Bundle Deal,45,3599.55
2022-02-04,East,Widget A,34,1019.66
2022-02-04,East,Widget B,49,2449.51
2022-02-04,East,Gadget Pro,34,3399.66
2022-02-04,East,Gadget Lite,42,2519.58
2022-02-04,East,Service Pack,57,8549.43
2022-02-04,East,Bundle Deal,34,2719.66
2022-02-04,West,Widget A,54,1619.46
2022-02-04,West,Widget B,52,2599.48
2022-02-04,West,Gadget Pro,28,2799.72
2022-02-04,West,Gadget Lite,57,3419.43
2022-02-04,West,Service Pack,52,7799.48
2022-02-04,West,Bundle Deal,44,3519.56
2022-02-04,Central,Widget A,31,929.69
2022-02-04,Central,Widget B,29,1449.71
2022-02-04,Central,Gadget Pro,34,3399.66
2022-02-04,Central,Gadget Lite,50,2999.5
2022-02-04,Central,Service Pack,28,4199.72
2022-02-04,Central,Bundle Deal,49,3919.51
2022-02-05,North,Widget A,23,689.77
2022-02-05,North,Widget B,39,1949.61
2022-02-05,North,Gadget Pro,44,4399.56
2022-02-05,North,Gadget Lite,79,4739.21
2022-02-05,North,Service Pack,21,3149.79
2022-02-05,North,Bundle Deal,64,5119.36
2022-02-05,South,Widget A,44,1319.56
2022-02-05,South,Widget B,48,2399.52
2022-02-05,South,Gadget Pro,44,4399.56
2022-02-05,South,Gadget Lite,49,2939.51
2022-02-05,South,Service Pack,40,5999.6
2022-02-05,South,Bundle Deal,64,5119.36
2022-02-05,East,Widget A,35,1049.65
2022-02-05,East,Widget B,59,2949.41
2022-02-05,East,Gadget Pro,32,3199.68
2022-02-05,East,Gadget Lite,41,2459.59
2022-02-05,East,Service Pack,26,3899.74
2022-02-05,East,Bundle Deal,49,3919.51
2022-02-05,West,Widget A,64,1919.36
2022-02-05,West,Widget B,41,2049.59
2022-02-05,West,Gadget Pro,39,3899.61
2022-02-05,West,Gadget Lite,25,1499.75
2022-02-05,West,Service Pack,39,5849.61
2022-02-05,West,Bundle Deal,18,1439.82
2022-02-05,Central,Widget A,28,839.72
2022-02-05,Central,Widget B,45,2249.55
2022-02-05,Central,Gadget Pro,62,6199.38
2022-02-05,Central,Gadget Lite,84,5039.16
2022-02-05,Central,Service Pack,33,4949.67
2022-02-05,Central,Bundle Deal,64,5119.36
2022-02-06,North,Widget A,46,1379.54
2022-02-06,North,Widget B,40,1999.6
2022-02-06,North,Gadget Pro,48,4799.52
2022-02-06,North,Gadget Lite,43,2579.57
2022-02-06,North,Service Pack,44,6599.56
2022-02-06,North,Bundle Deal,36,2879.64
2022-02-06,South,Widget A,21,629.79
2022-02-06,South,Widget B,19,949.81
2022-02-06,South,Gadget Pro,52,5199.48
2022-02-06,South,Gadget Lite,38,2279.62
2022-02-06,South,Service Pack,33,4949.67
2022-02-06,South,Bundle Deal,42,3359.58
2022-02-06,East,Widget A,54,1619.46
2022-02-06,East,Widget B,45,2249.55
2022-02-06,East,Gadget Pro,32,3199.68
2022-02-06,East,Gadget Lite,60,3599.4
2022-02-06,East,Service Pack,66,9899.34
2022-02-06,East,Bundle Deal,49,3919.51
2022-02-06,West,Widget A,57,1709.43
2022-02-06,West,Widget B,61,3049.39
2022-02-06,West,Gadget Pro,59,5899.41
2022-02-06,West,Gadget Lite,51,3059.49
2022-02-06,West,Service Pack,51,7649.49
2022-02-06,West,Bundle Deal,50,3999.5
2022-02-06,Central,Widget A,26,779.74
2022-02-06,Central,Widget B,53,2649.47
2022-02-06,Central,Gadget Pro,22,2199.78
2022-02-06,Central,Gadget Lite,30,1799.7
2022-02-06,Central,Service Pack,62,9299.38
2022-02-06,Central,Bundle Deal,55,4399.45
2022-02-07,North,Widget A,64,1919.36
2022-02-07,North,Widget B,38,1899.62
2022-02-07,North,Gadget Pro,25,2499.75
2022-02-07,North,Gadget Lite,38,2279.62
2022-02-07,North,Service Pack,44,6599.56
2022-02-07,North,Bundle Deal,43,3439.57
2022-02-07,South,Widget A,59,1769.41
2022-02-07,South,Widget B,37,1849.63
2022-02-07,South,Gadget Pro,47,4699.53
2022-02-07,South,Gadget Lite,27,1619.73
2022-02-07,South,Service Pack,49,7349.51
2022-02-07,South,Bundle Deal,42,3359.58
2022-02-07,East,Widget A,31,929.69
2022-02-07,East,Widget B,38,1899.62
2022-02-07,East,Gadget Pro,39,3899.61
2022-02-07,East,Gadget Lite,38,2279.62
2022-02-07,East,Service Pack,69,10349.31
2022-02-07,East,Bundle Deal,41,3279.59
2022-02-07,West,Widget A,38,1139.62
2022-02-07,West,Widget B,11,549.89
2022-02-07,West,Gadget Pro,29,2899.71
2022-02-07,West,Gadget Lite,38,2279.62
2022-02-07,West,Service Pack,32,4799.68
2022-02-07,West,Bundle Deal,63,5039.37
2022-02-07,Central,Widget A,40,1199.6
2022-02-07,Central,Widget B,61,3049.39
2022-02-07,Central,Gadget Pro,43,4299.57
2022-02-07,Central,Gadget Lite,43,2579.57
2022-02-07,Central,Service Pack,41,6149.59
2022-02-07,Central,Bundle Deal,42,3359.58
2022-02-08,North,Widget A,68,2039.32
2022-02-08,North,Widget B,7,349.93
2022-02-08,North,Gadget Pro,12,1199.88
2022-02-08,North,Gadget Lite,34,2039.66
2022-02-08,North,Service Pack,42,6299.58
2022-02-08,North,Bundle Deal,52,4159.48
2022-02-08,South,Widget A,49,1469.51
2022-02-08,South,Widget B,36,1799.64
2022-02-08,South,Gadget Pro,57,5699.43
2022-02-08,South,Gadget Lite,57,3419.43
2022-02-08,South,Service Pack,45,6749.55
2022-02-08,South,Bundle Deal,56,4479.44
2022-02-08,East,Widget A,46,1379.54
2022-02-08,East,Widget B,34,1699.66
2022-02-08,East,Gadget Pro,52,5199.48
2022-02-08,East,Gadget Lite,44,2639.56
2022-02-08,East,Service Pack,42,6299.58
2022-02-08,East,Bundle Deal,64,5119.36
2022-02-08,West,Widget A,5,149.95
2022-02-08,West,Widget B,21,1049.79
2022-02-08,West,Gadget Pro,24,2399.76
