transaction_id,store_id,product_id,category,amount,timestamp,payment_method
TXN0000356,46,99,Electronics,155.83,2023-09-02 09:49:44.676466703,upi
TXN0000357,26,3,Electronics,135.78,2023-06-04 13:10:19.500242472,cash
TXN0000358,11,50,Health,411.16,2023-04-15 21:47:21.753595829,cash
TXN0000359,29,102,Electronics,403.33,2024-11-17 05:19:41.451405287,card
TXN0000360,6,155,Furniture,70.35,2023-07-24 16:22:46.274635792,cash
TXN0000361,42,176,Food,376.18,2024-03-17 05:22:45.196137190,wallet
TXN0000362,3,132,Food,494.88,2023-08-01 07:29:33.503588438,cash
TXN0000363,35,28,Toys,425.29,2023-04-01 11:04:37.297683477,card
TXN0000364,17,170,Furniture,163.36,2024-07-28 10:49:17.635391474,upi
TXN0000365,27,121,Electronics,415.81,2023-12-03 14:10:13.659230232,wallet
TXN0000366,46,30,Clothing,299.22,2024-08-26 08:34:41.660123825,wallet
TXN0000367,27,80,Health,308.07,2024-08-09 14:11:46.746846914,upi
TXN0000368,36,176,Toys,480.53,2023-12-31 08:34:09.080682755,upi
TXN0000369,43,27,Automotive,169.55,2023-05-11 08:09:41.126370907,card
TXN0000370,8,163,Books,364.58,2023-08-26 04:14:06.756227732,wallet
TXN0000371,13,68,Toys,260.12,2023-09-06 05:08:55.467483282,card
TXN0000372,12,82,Furniture,436.34,2023-11-24 03:00:02.733380318,upi
TXN0000373,11,131,Clothing,287.06,2023-09-06 00:12:24.836310148,card
TXN0000374,43,152,Clothing,439.46,2023-02-28 16:45:58.894788027,cash
TXN0000375,39,179,Food,31.71,2023-03-16 17:49:22.171668530,wallet
TXN0000376,33,190,Beauty,326.24,2024-02-05 20:14:17.666764259,upi
TXN0000377,42,111,Clothing,190.34,2023-08-26 18:43:01.048438549,card
TXN0000378,19,148,Beauty,482.88,2023-02-15 17:43:21.559051037,card
TXN0000379,48,27,Furniture,110.1,2023-06-30 04:36:52.257871628,wallet
TXN0000380,45,12,Beauty,82.32,2024-10-13 18:46:51.236376286,upi
TXN0000381,34,116,Automotive,192.45,2023-11-17 14:13:50.354155540,wallet
TXN0000382,32,119,Automotive,449.74,2024-09-10 13:08:55.043843269,cash
TXN0000383,39,56,Automotive,184.85,2024-06-15 17:13:05.866934299,upi
TXN0000384,3,146,Clothing,493.06,2024-07-06 11:37:52.663088560,upi
TXN0000385,12,60,Furniture,235.19,2024-05-27 05:21:58.836286068,wallet
TXN0000386,15,170,Food,292.45,2024-03-04 16:34:08.980969429,wallet
TXN0000387,47,152,Sports,429.9,2023-05-05 04:20:23.470901251,wallet
TXN0000388,34,74,Clothing,174.94,2024-09-28 19:07:38.950969934,upi
TXN0000389,31,128,Books,434.15,2023-08-10 10:05:34.113665104,card
TXN0000390,27,15,Automotive,491.97,2023-01-17 18:39:49.491606712,upi
TXN0000391,29,145,Health,237.94,2023-09-24 02:55:14.738248110,cash
TXN0000392,47,191,Electronics,96.32,2024-04-11 23:00:38.035090446,wallet
TXN0000393,44,12,Books,21.26,2023-03-01 16:12:14.492096663,card
TXN0000394,25,165,Health,378.74,2024-07-03 04:23:48.156062603,wallet
TXN0000395,30,37,Health,88.48,2024-05-03 04:27:53.652600050,wallet
TXN0000396,2,56,Automotive,149.44,2023-05-08 12:11:09.805248260,wallet
TXN0000397,31,61,Furniture,8.15,2023-02-12 02:09:16.973291159,upi
TXN0000398,2,18,Sports,393.81,2024-11-29 22:24:40.561079502,card
TXN0000399,40,183,Sports,138.15,2024-05-04 10:50:52.508806705,card
TXN0000400,50,34,Electronics,120.07,2023-02-11 19:07:03.577742815,cash
TXN0000401,24,166,Books,200.71,2023-11-18 01:30:19.061203003,wallet
TXN0000402,16,126,Clothing,169.03,2024-02-05 07:48:37.541083813,cash
TXN0000403,46,57,Automotive,53.04,2023-04-22 17:09:25.471932650,upi
TXN0000404,8,161,Food,115.63,2024-10-04 05:21:00.716348171,upi
TXN0000405,12,12,Toys,376.26,2023-08-31 21:38:15.159256458,upi
TXN0000406,40,108,Books,445.93,2023-08-04 20:26:18.759422541,card
TXN0000407,6,74,Clothing,316.48,2024-02-18 10:18:36.115993023,wallet
TXN0000408,12,189,Beauty,431.33,2023-05-05 18:05:23.230116367,cash
TXN0000409,43,108,Electronics,438.98,2024-06-29 23:12:08.740994215,cash
TXN0000410,26,22,Sports,7.42,2024-08-22 06:31:37.974198103,card
TXN0000411,41,57,Health,365.34,2024-07-14 10:51:46.818923712,cash
TXN0000412,32,146,Beauty,426.48,2024-02-11 18:41:55.293540478,upi
TXN0000413,27,65,Beauty,197.6,2024-08-14 09:29:19.137417793,wallet
TXN0000414,39,124,Books,114.44,2024-05-12 15:08:00.083300829,wallet
TXN0000415,50,111,Health,297.18,2023-08-28 14:37:54.208740950,cash
TXN0000416,48,162,Food,460.11,2023-01-04 08:41:10.268365145,upi
TXN0000417,27,59,Health,51.05,2023-05-14 11:08:21.046576977,cash
TXN0000418,18,30,Sports,112.15,2024-06-27 17:40:51.775098801,upi
TXN0000419,26,65,Furniture,455.28,2023-07-04 05:52:01.012551308,upi
TXN0000420,6,146,Food,303.08,2024-10-03 14:25:02.918804646,card
TXN0000421,44,30,Health,151.4,2023-08-20 06:41:08.418468714,wallet
TXN0000422,7,90,Furniture,181.32,2024-10-22 15:35:53.526738167,upi
TXN0000423,41,170,Sports,233.28,2023-09-04 15:09:34.169914722,card
TXN0000424,45,157,Toys,274.03,2023-07-15 19:24:48.689221382,wallet
TXN0000425,12,20,Beauty,155.24,2023-11-04 17:53:58.854899883,card
TXN0000426,39,22,Books,447.32,2024-10-01 20:26:04.613094568,wallet
TXN0000427,39,169,Health,374.68,2023-02-08 02:39:56.644515753,upi
TXN0000428,39,54,Books,216.51,2023-12-13 04:28:33.543376446,upi
TXN0000429,13,112,Automotive,381.55,2024-04-15 16:37:37.185166597,wallet
TXN0000430,17,107,Toys,88.33,2023-11-17 01:06:50.820974588,cash
TXN0000431,6,132,Toys,463.63,2024-04-27 23:45:32.128799200,wallet
TXN0000432,10,141,Electronics,423.17,2024-04-09 22:24:30.416992903,upi
TXN0000433,26,110,Food,413.65,2023-10-25 03:20:15.861469984,wallet
TXN0000434,7,183,Toys,379.73,2023-02-13 14:39:48.146211386,upi
TXN0000435,6,94,Books,162.06,2024-04-16 17:34:33.448267221,card
TXN0000436,36,195,Books,231.05,2023-02-02 13:48:20.948533535,wallet
TXN0000437,26,92,Automotive,78.5,2023-01-10 06:27:41.983543873,wallet
TXN0000438,24,76,Health,350.51,2023-08-14 03:15:14.435440302,cash
TXN0000439,48,80,Beauty,355.22,2024-02-18 01:01:07.292027712,cash
TXN0000440,44,138,Clothing,138.25,2024-03-07 17:21:53.973867178,upi
TXN0000441,6,35,Toys,312.49,2024-12-26 21:48:11.175029993,wallet
TXN0000442,42,48,Beauty,398.86,2024-11-05 21:35:27.044621706,wallet
TXN0000443,13,16,Books,168.34,2023-06-16 09:46:07.114354134,wallet
TXN0000444,17,104,Sports,404.38,2023-05-12 14:23:22.150928259,wallet
TXN0000445,20,2,Food,140.49,2023-12-22 12:46:13.172852278,wallet
TXN0000446,1,100,Sports,15.72,2024-10-03 09:55:30.907303810,wallet
TXN0000447,9,123,Automotive,18.55,2024-03-24 11:24:00.835072994,cash
TXN0000448,23,112,Sports,297.42,2023-01-13 23:44:40.243666887,wallet
TXN0000449,22,146,Clothing,303.87,2024-02-17 19:14:45.074902773,upi
TXN0000450,28,34,Food,75.4,2024-03-08 11:21:19.892524958,cash
TXN0000451,33,57,Automotive,260.92,2024-03-29 14:08:07.128149986,card
TXN0000452,22,144,Furniture,354.32,2023-02-27 04:32:33.628229856,wallet
TXN0000453,10,83,Toys,371.58,2024-08-15 18:43:58.727319002,card
TXN0000454,19,75,Beauty,357.94,2023-06-01 23:35:24.310010672,upi
TXN0000455,7,100,Furniture,225.73,2023-01-30 19:21:11.577706814,cash
TXN0000456,15,16,Toys,140.14,2023-12-02 21:21:54.488099337,card
TXN0000457,25,84,Automotive,204.96,2023-06-01 11:42:24.824214458,wallet
TXN0000458,43,166,Electronics,315.84,2023-03-15 15:31:09.993486404,cash
TXN0000459,46,94,Beauty,222.43,2024-08-23 18:59:18.113731861,wallet
TXN0000460,3,39,Toys,400.44,2024-08-07 01:31:50.633518219,upi
TXN0000461,25,171,Books,152.37,2023-01-10 10:30:06.530924559,upi
TXN0000462,5,117,Health,393.25,2023-02-02 07:43:16.272915602,cash
TXN0000463,37,156,Electronics,99.37,2023-02-10 14:40:48.032934189,wallet
TXN0000464,39,108,Automotive,361.02,2023-10-11 20:22:20.287856102,card
TXN0000465,38,22,Food,112.6,2024-08-07 22:19:21.439508200,cash
TXN0000466,50,126,Electronics,107.86,2023-07-20 18:47:32.327451229,wallet
TXN0000467,10,6,Beauty,360.58,2023-11-02 01:19:13.526775599,wallet
TXN0000468,35,158,Furniture,345.82,2024-05-26 17:07:29.993019104,cash
TXN0000469,15,199,Beauty,444.56,2023-12-05 14:14:41.382287264,upi
TXN0000470,36,14,Beauty,187.48,2024-12-26 05:05:29.301544666,card
TXN0000471,45,31,Health,213.2,2023-03-30 13:47:02.679854870,upi
TXN0000472,31,168,Electronics,14.07,2023-06-22 13:48:45.594333887,card
TXN0000473,8,188,Automotive,84.85,2023-04-30 08:40:19.994663715,upi
TXN0000474,31,119,Clothing,265.83,2023-02-27 12:43:53.986088514,card
TXN0000475,23,32,Electronics,168.78,2023-05-16 19:04:23.340078831,wallet
TXN0000476,38,172,Beauty,259.25,2023-08-27 21:44:23.724661589,cash
TXN0000477,18,106,Beauty,317.19,2024-04-13 21:36:26.722563505,upi
TXN0000478,37,14,Health,299.44,2024-07-18 03:14:28.377896786,card
TXN0000479,14,61,Electronics,355.95,2023-05-06 04:14:47.231314898,cash
TXN0000480,25,147,Sports,255.09,2024-04-11 20:17:22.469816923,upi
TXN0000481,32,84,Furniture,182.93,2024-08-10 05:10:06.936099052,upi
TXN0000482,20,61,Health,383.11,2024-02-22 06:17:37.056924820,wallet
TXN0000483,41,30,Automotive,25.99,2024-01-20 01:08:10.153909206,upi
TXN0000484,45,131,Toys,487.36,2023-04-24 12:41:11.103932619,card
TXN0000485,6,198,Books,72.54,2023-08-21 00:47:51.195603609,wallet
TXN0000486,8,108,Beauty,296.09,2023-01-16 00:57:23.064023972,cash
TXN0000487,40,98,Sports,446.54,2024-02-02 17:29:55.262282132,card
TXN0000488,25,27,Furniture,362.79,2024-03-10 15:24:58.430235863,wallet
TXN0000489,11,52,Automotive,215.8,2024-12-13 08:04:10.674195528,cash
TXN0000490,22,15,Sports,196.24,2023-04-01 14:07:23.375120640,card
TXN0000491,11,113,Beauty,171.5,2024-02-27 21:17:24.683081150,upi
TXN0000492,19,86,Health,158.0,2024-04-15 04:14:15.513858318,upi
TXN0000493,24,16,Health,457.7,2023-02-05 18:58:12.873898268,cash
TXN0000494,25,120,Electronics,298.38,2024-07-31 22:42:15.876673460,wallet
TXN0000495,44,174,Sports,482.15,2024-02-23 11:18:58.650835514,upi
TXN0000496,6,173,Automotive,55.36,2023-02-16 07:27:30.587312460,card
TXN0000497,23,179,Sports,478.78,2024-04-11 19:40:06.678206921,upi
TXN0000498,47,50,Health,91.11,2023-12-21 02:38:54.624634981,card
TXN0000499,15,63,Health,147.29,2024-05-02 03:25:47.811888456,cash
TXN0000500,25,122,Automotive,82.01,2024-04-14 11:11:48.776288986,upi
TXN0000501,5,93,Furniture,111.28,2024-05-06 20:56:46.736652136,cash
TXN0000502,23,68,Clothing,107.93,2024-07-29 20:29:40.709980965,wallet
TXN0000503,2,178,Beauty,261.96,2023-01-19 20:15:56.837998867,upi
TXN0000504,1,110,Sports,203.71,2023-09-18 06:47:13.933326483,wallet
TXN0000505,32,158,Sports,90.12,2023-06-15 01:52:17.959076643,wallet
TXN0000506,16,166,Toys,421.43,2024-07-25 18:52:30.198010921,upi
TXN0000507,50,2,Toys,377.27,2024-07-17 08:54:50.940166235,upi
TXN0000508,2,95,Food,369.51,2023-05-19 07:21:56.380610466,wallet
TXN0000509,3,16,Health,171.85,2024-05-25 08:28:46.725341558,cash
TXN0000510,8,40,Toys,488.73,2023-05-18 18:19:08.704098225,card
TXN0000511,7,130,Books,294.44,2023-01-12 04:57:05.030138969,card
TXN0000512,11,161,Furniture,128.49,2023-11-03 12:57:20.306024551,card
TXN0000513,14,125,Toys,389.09,2023-12-16 09:53:06.681181669,upi
TXN0000514,46,177,Books,251.63,2024-04-20 00:42:36.955300570,cash
TXN0000515,48,82,Electronics,447.01,2023-08-17 10:01:33.518737078,card
TXN0000516,48,198,Clothing,450.08,2023-08-27 05:22:30.060236216,upi
TXN0000517,22,124,Automotive,355.44,2024-11-17 02:50:50.739449263,wallet
TXN0000518,36,51,Books,421.27,2023-03-24 16:20:09.688900232,card
TXN0000519,21,132,Clothing,103.27,2024-06-30 23:16:50.247172594,wallet
TXN0000520,29,42,Electronics,206.52,2024-12-05 15:39:09.439713955,wallet
TXN0000521,28,4,Automotive,78.47,2023-03-09 23:04:22.522094250,card
TXN0000522,44,90,Beauty,385.59,2024-10-26 15:28:44.629220247,upi
TXN0000523,17,45,Food,259.76,2023-04-06 17:59:58.810959101,wallet
TXN0000524,31,186,Sports,253.86,2024-05-08 09:14:18.615150928,cash
TXN0000525,17,54,Health,47.56,2024-07-16 09:21:16.287973166,wallet
TXN0000526,30,132,Furniture,24.58,2023-12-18 20:33:38.468534946,card
TXN0000527,26,164,Health,331.85,2024-12-20 21:32:48.594804764,card
TXN0000528,31,172,Clothing,158.14,2024-11-04 18:11:30.622282028,wallet
TXN0000529,16,20,Food,314.42,2023-03-06 09:30:14.250650406,card
TXN0000530,13,169,Clothing,466.09,2024-04-24 21:37:17.344528437,cash
TXN0000531,14,72,Sports,445.33,2023-09-19 22:30:09.751576662,cash
TXN0000532,17,147,Clothing,114.85,2023-04-23 13:56:28.970790863,cash
TXN0000533,46,25,Beauty,229.16,2024-08-03 17:33:00.516816378,card
TXN0000534,47,22,Clothing,53.03,2023-06-06 19:16:25.035871983,wallet
TXN0000535,35,145,Automotive,486.05,2023-03-03 08:07:12.451151848,card
TXN0000536,6,104,Health,153.23,2024-10-04 17:47:49.418751955,upi
TXN0000537,13,83,Toys,386.49,2024-03-04 14:10:39.278476954,upi
TXN0000538,31,95,Food,142.17,2023-04-27 17:20:39.139986277,wallet
TXN0000539,39,68,Electronics,140.79,2024-08-22 06:57:57.640782595,card
TXN0000540,24,184,Food,163.65,2023-06-13 21:35:35.725046158,card
TXN0000541,44,74,Sports,213.53,2023-08-05 07:30:25.557336569,cash
TXN0000542,39,69,Automotive,152.95,2024-06-26 20:27:12.402115583,card
TXN0000543,36,111,Books,206.52,2024-03-06 23:58:08.969261646,wallet
TXN0000544,41,117,Furniture,189.34,2024-05-21 03:54:49.422432899,upi
TXN0000545,15,45,Toys,155.6,2024-10-27 13:32:52.911098480,wallet
TXN0000546,43,96,Electronics,348.61,2024-05-06 20:27:06.686037064,wallet
TXN0000547,28,134,Books,33.78,2023-06-28 03:25:16.191131592,upi
TXN0000548,23,8,Books,450.57,2024-02-10 18:31:00.896659136,cash
TXN0000549,18,107,Beauty,431.24,2024-11-11 13:41:05.028643131,cash
TXN0000550,49,7,Sports,58.32,2024-06-17 22:34:05.185478926,wallet
TXN0000551,6,154,Automotive,140.09,2024-05-24 22:53:34.116969824,upi
TXN0000552,19,138,Toys,491.46,2023-10-04 12:11:37.604954243,upi
TXN0000553,37,185,Electronics,245.22,2023-04-23 22:24:10.664904356,cash
TXN0000554,23,117,Beauty,57.3,2023-01-03 07:46:12.589195967,card
TXN0000555,30,116,Beauty,148.94,2023-08-17 05:58:59.848231077,wallet
TXN0000556,11,96,Furniture,491.36,2024-03-31 02:22:10.880379200,wallet
TXN0000557,37,200,Health,283.4,2023-05-19 11:33:58.073066711,cash
TXN0000558,29,123,Electronics,173.24,2024-06-08 07:02:33.793199062,upi
TXN0000559,17,62,Health,117.61,2023-05-09 11:40:44.985064507,card
TXN0000560,39,14,Health,15.37,2023-07-31 20:05:25.115423918,card
TXN0000561,38,19,Toys,389.04,2024-04-20 17:14:22.686321497,upi
TXN0000562,24,49,Sports,369.23,2023-10-07 12:41:23.203855515,cash
TXN0000563,2,117,Sports,201.05,2024-07-13 07:56:13.209366798,card
TXN0000564,26,60,Automotive,33.58,2023-06-23 16:54:59.048066854,card
TXN0000565,33,58,Sports,46.78,2023-06-06 11:49:53.549843788,cash
TXN0000566,16,53,Clothing,494.4,2024-10-28 15:47:45.553842545,wallet
TXN0000567,30,194,Automotive,106.67,2024-08-28 01:13:26.573399544,card
TXN0000568,39,97,Clothing,403.86,2024-08-30 14:37:48.239422560,cash
TXN0000569,5,95,Beauty,421.4,2024-12-08 01:35:26.884691238,wallet
TXN0000570,1,175,Clothing,292.83,2023-08-30 21:29:20.929672480,upi
TXN0000571,50,32,Electronics,169.77,2023-01-15 08:18:38.281054735,card
TXN0000572,42,176,Furniture,238.93,2024-08-06 16:38:22.421959162,card
TXN0000573,7,25,Furniture,368.02,2024-12-30 04:14:14.087095737,cash
TXN0000574,33,111,Automotive,31.42,2024-03-30 00:16:25.568007946,upi
TXN0000575,45,172,Automotive,17.87,2024-01-31 22:34:25.151723146,upi
TXN0000576,45,86,Health,38.24,2024-10-28 13:41:30.964511633,wallet
TXN0000577,41,148,Furniture,378.64,2023-07-31 21:35:06.835158825,cash
TXN0000578,5,14,Sports,379.85,2024-10-29 18:51:22.029873133,wallet
TXN0000579,50,32,Health,329.4,2024-04-27 03:03:37.040096045,upi
TXN0000580,26,159,Health,25.08,2023-08-27 18:47:28.087497234,wallet
TXN0000581,39,178,Toys,368.33,2024-09-07 13:32:00.569892406,cash
TXN0000582,46,60,Books,305.02,2024-02-25 00:37:23.355615377,cash
TXN0000583,47,5,Sports,246.04,2023-11-23 21:25:17.993155241,upi
TXN0000584,35,124,Food,351.97,2024-11-01 22:13:11.435091972,cash
TXN0000585,41,69,Toys,66.34,2023-11-20 20:03:23.280575037,card
TXN0000586,47,183,Books,83.89,2023-10-07 18:43:57.218784809,wallet
TXN0000587,15,66,Health,487.25,2024-08-02 23:57:20.104050159,wallet
TXN0000588,42,71,Automotive,110.31,2023-06-12 16:01:45.757577181,upi
TXN0000589,20,187,Books,87.22,2023-04-04 00:26:42.606339931,card
TXN0000590,26,196,Furniture,22.81,2024-12-16 21:03:17.590835094,upi
TXN0000591,21,31,Furniture,58.2,2024-02-15 16:21:09.153702497,upi
TXN0000592,46,137,Food,232.1,2024-05-14 22:42:07.594207764,wallet
TXN0000593,41,61,Electronics,195.5,2024-04-19 17:12:54.944784880,card
TXN0000594,10,72,Furniture,96.69,2024-11-25 11:36:28.660313845,card
TXN0000595,35,123,Sports,276.73,2023-07-07 17:37:52.684677601,wallet
TXN0000596,38,175,Food,225.47,2024-11-17 14:59:50.276638031,upi
TXN0000597,49,186,Furniture,62.54,2024-08-14 01:09:53.031763792,cash
TXN0000598,18,2,Toys,270.78,2023-05-12 23:52:42.033272266,wallet
TXN0000599,14,104,Furniture,420.66,2024-05-20 16:01:06.254364014,cash
TXN0000600,39,63,Sports,483.73,2024-11-08 11:26:41.430693150,card
TXN0000601,16,146,Sports,429.81,2024-12-16 20:13:56.044020891,cash
TXN0000602,35,134,Food,459.37,2023-07-01 23:22:11.662984610,card
TXN0000603,45,54,Automotive,472.59,2023-07-17 08:26:50.625016212,cash
TXN0000604,32,120,Sports,305.8,2023-05-04 17:13:33.141209364,cash
TXN0000605,26,187,Clothing,289.06,2023-03-11 02:50:31.421333551,upi
TXN0000606,36,10,Clothing,378.65,2023-01-19 09:02:50.762715340,cash
TXN0000607,6,78,Beauty,245.27,2024-12-05 21:08:55.466384649,wallet
TXN0000608,14,139,Furniture,275.72,2024-02-01 08:33:15.040194988,cash
TXN0000609,17,137,Health,310.64,2023-01-04 10:42:57.653754711,card
TXN0000610,24,187,Books,94.84,2024-02-26 15:48:24.766325712,cash
TXN0000611,50,112,Electronics,259.93,2024-05-13 19:26:36.453136683,upi
TXN0000612,41,169,Health,178.78,2023-12-02 06:05:57.661382675,card
TXN0000613,12,198,Electronics,361.64,2024-05-10 17:51:20.491429090,card
TXN0000614,18,198,Electronics,137.52,2023-07-16 22:01:24.469626427,wallet
TXN0000615,40,33,Furniture,179.61,2023-06-04 00:34:48.512988091,upi
TXN0000616,16,27,Furniture,107.96,2024-02-29 11:59:44.097328186,cash
TXN0000617,12,189,Health,392.86,2024-01-27 02:23:56.313155890,wallet
TXN0000618,13,180,Health,48.11,2024-04-11 22:45:15.483374357,card
TXN0000619,45,76,Furniture,160.99,2024-09-23 20:44:52.020891428,wallet
TXN0000620,16,24,Books,92.44,2023-05-18 03:24:13.226100206,wallet
TXN0000621,4,172,Books,152.9,2024-12-15 15:18:20.622004032,cash
TXN0000622,41,30,Health,85.47,2024-09-22 09:40:39.687152624,wallet
TXN0000623,19,158,Sports,457.59,2023-10-04 15:51:40.469996452,upi
TXN0000624,34,86,Beauty,337.23,2023-06-03 21:20:56.554386377,card
TXN0000625,46,137,Toys,339.34,2023-05-20 14:20:11.416706800,upi
TXN0000626,10,119,Health,48.35,2024-09-19 15:29:47.498600483,card
TXN0000627,22,95,Beauty,192.09,2023-06-26 01:23:04.574333429,card
TXN0000628,16,129,Electronics,192.31,2023-09-26 07:36:25.566746235,upi
TXN0000629,6,146,Beauty,488.26,2023-03-22 03:55:58.613842964,card
TXN0000630,2,166,Food,63.88,2023-10-05 02:06:53.589344740,cash
TXN0000631,27,77,Beauty,456.81,2024-05-17 08:17:55.623775721,upi
TXN0000632,29,116,Clothing,75.0,2024-01-17 19:14:16.436225891,cash
TXN0000633,21,126,Electronics,425.7,2024-10-18 03:54:47.991038084,upi
TXN0000634,34,2,Automotive,244.85,2023-02-11 16:51:35.912729979,wallet
TXN0000635,1,69,Beauty,106.54,2023-04-28 16:05:50.492709160,cash
TXN0000636,23,135,Food,52.74,2023-10-07 18:41:18.789257526,card
TXN0000637,9,154,Furniture,43.43,2023-08-20 21:51:12.282333374,card
TXN0000638,38,26,Food,138.22,2024-10-04 06:58:22.482708216,card
TXN0000639,15,177,Food,351.39,2024-11-14 02:23:06.896454096,wallet
TXN0000640,19,184,Sports,409.37,2024-03-17 02:04:58.972272873,wallet
TXN0000641,16,178,Beauty,431.13,2023-10-28 15:56:56.624442339,upi
TXN0000642,20,161,Electronics,41.3,2023-10-25 02:02:50.329089880,cash
TXN0000643,21,61,Clothing,485.87,2023-02-03 22:18:11.966152430,card
TXN0000644,16,135,Toys,188.37,2024-08-03 20:16:36.505289793,upi
TXN0000645,30,200,Food,143.28,2024-05-20 07:15:14.390806198,wallet
TXN0000646,16,127,Food,95.12,2024-12-17 22:38:45.441617489,card
TXN0000647,7,38,Beauty,128.91,2023-06-28 13:09:43.576383829,upi
TXN0000648,1,22,Sports,21.6,2024-02-12 09:48:58.488858700,wallet
TXN0000649,34,81,Electronics,381.31,2023-10-17 15:09:24.427772522,card
TXN0000650,48,158,Food,58.26,2024-05-06 23:10:11.227540970,wallet
TXN0000651,38,29,Furniture,239.93,2023-06-16 18:20:15.864990950,wallet
TXN0000652,23,135,Clothing,396.66,2023-07-05 13:12:05.742089033,cash
TXN0000653,17,1,Electronics,307.23,2023-08-01 18:11:23.269822121,upi
TXN0000654,38,196,Sports,340.46,2024-11-20 08:01:49.466497660,wallet
TXN0000655,7,114,Sports,176.17,2024-10-24 15:49:02.079922438,wallet
TXN0000656,39,58,Food,318.12,2024-03-21 03:16:29.646636724,upi
TXN0000657,6,159,Books,26.13,2023-07-12 02:20:27.467277050,upi
TXN0000658,21,90,Books,23.62,2023-08-11 09:50:22.463502884,wallet
TXN0000659,43,35,Furniture,114.9,2023-08-23 08:04:20.906209946,cash
TXN0000660,39,12,Books,490.08,2023-02-14 19:14:01.811385393,card
TXN0000661,50,145,Beauty,18.92,2023-04-18 19:52:04.840773582,cash
TXN0000662,33,106,Toys,315.58,2023-12-20 22:00:35.292363644,upi
TXN0000663,36,152,Furniture,339.14,2024-06-08 18:36:00.250005960,wallet
TXN0000664,1,112,Books,157.42,2024-11-04 06:25:19.860054731,cash
TXN0000665,26,9,Automotive,6.26,2023-08-24 22:18:31.549686193,upi
TXN0000666,23,113,Health,95.5,2024-01-25 23:50:40.794492006,card
TXN0000667,31,115,Electronics,442.18,2024-06-23 10:29:53.193015575,wallet
TXN0000668,4,51,Food,200.2,2024-10-22 04:46:41.998905659,upi
TXN0000669,5,44,Sports,192.68,2023-04-29 08:03:50.840692759,upi
