date,city,max_temp,min_temp,precipitation,humidity,wind_speed
2022-04-05,New York,22.8,16.1,1.4,57,24.0
2022-04-05,Tokyo,27.1,23.3,5.1,56,4.1
2022-04-05,Sydney,16.1,8.8,4.2,45,14.8
2022-04-06,Mumbai,38.7,28.5,4.1,53,39.8
2022-04-06,London,18.4,12.9,1.5,61,6.0
2022-04-06,New York,22.3,11.8,1.1,73,27.4
2022-04-06,Tokyo,28.5,21.0,6.9,86,21.7
2022-04-06,Sydney,17.8,10.4,0.9,81,0.9
2022-04-07,Mumbai,39.0,29.1,0.8,72,11.8
2022-04-07,London,19.2,12.8,1.5,59,13.1
2022-04-07,New York,23.8,13.7,4.1,87,4.7
2022-04-07,Tokyo,30.4,19.0,8.9,66,18.4
2022-04-07,Sydney,18.0,8.0,4.7,81,25.1
2022-04-08,Mumbai,38.7,28.7,0.8,52,15.7
2022-04-08,London,16.7,11.2,5.7,82,41.7
2022-04-08,New York,19.9,15.6,9.2,68,22.9
2022-04-08,Tokyo,26.2,21.1,1.6,51,22.7
2022-04-08,Sydney,17.9,8.7,3.1,68,4.3
2022-04-09,Mumbai,40.2,26.4,2.9,42,3.9
2022-04-09,London,19.1,12.2,0.5,62,28.9
2022-04-09,New York,23.4,14.1,7.6,80,11.5
2022-04-09,Tokyo,29.8,22.2,2.1,53,12.0
2022-04-09,Sydney,19.1,6.1,1.5,49,30.3
2022-04-10,Mumbai,38.7,29.8,0.1,49,20.0
2022-04-10,London,17.5,13.1,3.8,75,4.5
2022-04-10,New York,22.0,13.4,1.5,83,24.8
2022-04-10,Tokyo,25.9,21.0,0.1,87,19.2
2022-04-10,Sydney,13.8,10.5,1.3,83,29.1
2022-04-11,Mumbai,39.2,26.4,1.1,66,12.4
2022-04-11,London,20.8,10.4,0.2,68,12.4
2022-04-11,New York,21.4,15.8,1.0,41,32.0
2022-04-11,Tokyo,26.0,20.4,8.7,82,9.1
2022-04-11,Sydney,18.0,10.1,3.2,44,30.1
2022-04-12,Mumbai,35.9,28.4,0.5,70,6.3
2022-04-12,London,18.4,10.2,0.6,42,15.2
2022-04-12,New York,21.4,10.0,0.1,70,24.9
2022-04-12,Tokyo,29.2,21.0,3.4,69,20.9
2022-04-12,Sydney,16.3,8.4,10.3,46,20.5
2022-04-13,Mumbai,37.0,28.2,0.5,81,11.8
2022-04-13,London,20.1,11.9,1.4,60,35.0
2022-04-13,New York,23.3,16.4,2.5,55,0.2
2022-04-13,Tokyo,29.1,22.7,2.5,53,28.2
2022-04-13,Sydney,14.6,5.8,17.2,89,10.4
2022-04-14,Mumbai,33.6,30.9,2.1,76,30.5
2022-04-14,London,17.1,12.6,3.9,74,27.1
2022-04-14,New York,20.6,11.9,0.7,80,17.8
2022-04-14,Tokyo,28.8,20.1,0.5,45,22.3
2022-04-14,Sydney,16.8,9.4,1.9,73,23.1
2022-04-15,Mumbai,37.3,27.1,4.0,88,8.4
2022-04-15,London,18.2,11.9,4.7,46,20.9
2022-04-15,New York,20.2,12.6,7.4,45,23.3
2022-04-15,Tokyo,26.1,21.6,2.0,56,21.8
2022-04-15,Sydney,18.7,5.3,0.9,61,17.1
2022-04-16,Mumbai,37.4,28.5,2.9,52,8.6
2022-04-16,London,16.9,11.6,1.1,76,24.1
2022-04-16,New York,19.5,16.5,5.7,83,23.2
2022-04-16,Tokyo,27.3,18.8,0.7,77,21.2
2022-04-16,Sydney,15.7,10.8,2.3,56,31.8
2022-04-17,Mumbai,37.2,30.3,2.7,62,13.5
2022-04-17,London,16.5,12.4,2.4,44,15.2
2022-04-17,New York,23.3,15.6,4.9,70,6.8
2022-04-17,Tokyo,26.1,18.9,5.2,81,0.0
2022-04-17,Sydney,18.0,8.2,0.3,40,7.8
2022-04-18,Mumbai,39.1,28.0,4.0,75,16.1
2022-04-18,London,17.5,7.6,2.0,70,4.4
2022-04-18,New York,20.8,11.5,1.5,42,16.2
2022-04-18,Tokyo,29.7,21.1,5.4,40,27.8
2022-04-18,Sydney,18.3,11.4,0.8,63,36.6
2022-04-19,Mumbai,37.2,28.1,0.9,86,9.9
2022-04-19,London,16.7,10.9,2.3,67,25.4
2022-04-19,New York,21.3,15.0,9.1,72,29.4
2022-04-19,Tokyo,26.8,21.5,2.2,42,16.1
2022-04-19,Sydney,17.9,8.9,0.4,48,9.0
2022-04-20,Mumbai,37.6,30.6,5.7,41,25.2
2022-04-20,London,16.5,10.3,8.7,76,22.2
2022-04-20,New York,23.2,12.7,7.7,55,20.2
2022-04-20,Tokyo,24.6,22.1,7.7,64,33.8
2022-04-20,Sydney,16.6,9.6,3.1,42,6.7
2022-04-21,Mumbai,37.9,28.3,3.4,71,18.1
2022-04-21,London,17.5,10.1,3.8,62,19.0
2022-04-21,New York,21.2,15.2,5.1,73,25.7
2022-04-21,Tokyo,27.1,22.4,2.1,84,14.6
2022-04-21,Sydney,16.3,10.0,0.3,49,8.7
2022-04-22,Mumbai,37.9,24.8,1.8,77,28.7
2022-04-22,London,17.4,11.2,10.8,57,21.6
2022-04-22,New York,23.3,14.0,0.1,53,18.3
2022-04-22,Tokyo,31.0,21.6,4.9,81,32.0
2022-04-22,Sydney,16.6,10.9,0.9,77,26.9
2022-04-23,Mumbai,36.0,29.1,9.6,84,31.4
2022-04-23,London,17.8,11.4,4.9,84,4.1
2022-04-23,New York,22.3,13.8,1.1,55,28.1
2022-04-23,Tokyo,28.0,21.9,7.2,64,16.4
2022-04-23,Sydney,19.6,10.8,3.0,74,25.8
2022-04-24,Mumbai,39.1,27.1,0.5,53,35.5
2022-04-24,London,18.7,10.3,5.4,78,19.4
2022-04-24,New York,23.0,13.9,3.9,86,32.6
2022-04-24,Tokyo,30.7,22.4,10.8,73,30.4
2022-04-24,Sydney,17.6,8.5,2.0,68,25.9
2022-04-25,Mumbai,39.1,30.1,2.4,67,19.8
2022-04-25,London,16.1,8.9,2.6,76,28.9
2022-04-25,New York,20.0,15.1,0.9,79,9.7
2022-04-25,Tokyo,28.4,22.4,0.2,60,8.2
2022-04-25,Sydney,17.7,7.6,0.9,58,20.2
2022-04-26,Mumbai,36.5,27.8,0.5,62,1.1
2022-04-26,London,20.5,10.9,1.1,42,19.0
2022-04-26,New York,22.9,14.0,4.4,59,28.9
2022-04-26,Tokyo,30.3,23.9,3.9,45,23.2
2022-04-26,Sydney,15.6,7.5,0.6,54,35.5
2022-04-27,Mumbai,37.5,25.2,4.2,40,21.1
2022-04-27,London,19.7,11.4,4.9,58,20.6
2022-04-27,New York,22.5,13.9,0.0,67,21.0
2022-04-27,Tokyo,29.5,21.8,11.4,72,32.5
2022-04-27,Sydney,18.4,11.8,1.2,79,18.9
2022-04-28,Mumbai,36.8,28.3,7.0,42,16.7
2022-04-28,London,18.7,11.4,1.9,63,23.2
2022-04-28,New York,23.2,15.4,2.3,79,27.4
2022-04-28,Tokyo,29.6,20.1,0.3,50,6.4
2022-04-28,Sydney,19.0,10.0,1.6,44,35.6
2022-04-29,Mumbai,37.8,29.1,1.0,44,32.5
2022-04-29,London,20.6,10.0,2.7,41,22.2
2022-04-29,New York,19.0,16.5,4.1,82,17.2
2022-04-29,Tokyo,29.5,21.4,1.7,79,11.0
2022-04-29,Sydney,16.2,9.0,1.7,42,9.1
2022-04-30,Mumbai,38.3,25.3,2.5,72,16.4
2022-04-30,London,17.8,11.7,3.6,85,0.7
2022-04-30,New York,20.4,12.9,1.1,59,23.6
2022-04-30,Tokyo,29.1,22.5,0.5,83,43.9
2022-04-30,Sydney,18.3,8.7,2.9,59,33.8
2022-05-01,Mumbai,36.5,26.9,8.8,67,24.9
2022-05-01,London,22.4,14.5,0.4,62,30.2
2022-05-01,New York,28.5,20.5,13.0,40,10.4
2022-05-01,Tokyo,28.5,21.6,1.6,60,19.2
2022-05-01,Sydney,14.9,4.2,5.5,80,0.0
2022-05-02,Mumbai,35.0,26.5,3.2,80,14.9
2022-05-02,London,21.9,16.4,0.7,72,26.2
2022-05-02,New York,25.7,18.9,3.3,84,28.9
2022-05-02,Tokyo,28.8,24.0,0.1,66,18.6
2022-05-02,Sydney,11.9,8.7,1.4,83,24.3
2022-05-03,Mumbai,35.0,25.8,0.8,68,23.6
2022-05-03,London,22.7,14.4,12.4,88,49.9
2022-05-03,New York,24.5,19.5,1.7,43,31.1
2022-05-03,Tokyo,31.0,22.7,0.9,44,40.9
2022-05-03,Sydney,13.6,6.0,1.4,43,26.8
2022-05-04,Mumbai,34.1,26.5,3.1,70,16.4
2022-05-04,London,23.3,15.7,0.7,49,20.2
2022-05-04,New York,28.1,18.2,2.1,86,7.6
2022-05-04,Tokyo,29.7,19.7,3.5,60,4.9
2022-05-04,Sydney,13.7,10.2,7.6,40,18.7
2022-05-05,Mumbai,38.3,25.4,2.0,78,16.4
2022-05-05,London,22.6,17.7,4.2,77,6.1
2022-05-05,New York,26.0,16.5,3.6,58,30.4
2022-05-05,Tokyo,29.5,21.4,0.6,82,25.7
2022-05-05,Sydney,14.2,8.6,0.7,64,11.6
2022-05-06,Mumbai,36.6,25.4,1.7,69,29.0
2022-05-06,London,20.9,17.6,3.7,47,37.3
2022-05-06,New York,29.0,19.1,2.6,48,17.0
2022-05-06,Tokyo,30.2,19.7,2.4,88,24.0
2022-05-06,Sydney,16.3,6.1,0.4,56,0.8
2022-05-07,Mumbai,33.2,26.1,5.6,84,21.1
2022-05-07,London,19.5,16.5,0.3,79,24.6
2022-05-07,New York,27.7,16.6,0.4,53,33.4
2022-05-07,Tokyo,28.9,21.5,1.0,46,0.0
2022-05-07,Sydney,14.9,8.6,1.7,45,21.9
2022-05-08,Mumbai,35.3,26.7,1.2,41,7.8
2022-05-08,London,22.3,11.7,2.5,70,22.8
2022-05-08,New York,27.4,20.9,4.5,59,30.9
2022-05-08,Tokyo,33.1,19.5,0.6,47,15.6
2022-05-08,Sydney,13.3,10.5,0.9,58,25.7
2022-05-09,Mumbai,34.5,25.3,2.7,56,20.7
2022-05-09,London,22.6,13.3,4.1,55,19.6
2022-05-09,New York,27.7,17.1,1.6,47,29.1
2022-05-09,Tokyo,28.1,21.4,2.9,87,32.0
2022-05-09,Sydney,17.6,6.4,2.5,52,18.4
2022-05-10,Mumbai,37.5,25.7,0.3,70,21.5
2022-05-10,London,22.3,12.9,1.2,42,20.7
2022-05-10,New York,24.5,18.4,6.3,81,28.2
2022-05-10,Tokyo,32.0,21.0,0.4,45,39.3
2022-05-10,Sydney,17.6,6.3,0.9,70,14.7
2022-05-11,Mumbai,34.7,27.8,4.7,63,21.8
2022-05-11,London,24.5,14.8,8.0,64,39.9
2022-05-11,New York,26.9,21.0,10.3,66,19.5
2022-05-11,Tokyo,30.8,21.2,12.5,40,25.7
2022-05-11,Sydney,14.8,5.3,2.3,50,38.8
2022-05-12,Mumbai,35.9,26.9,1.0,59,30.7
2022-05-12,London,21.8,15.7,1.0,76,15.3
2022-05-12,New York,24.2,19.6,0.4,59,27.7
2022-05-12,Tokyo,28.4,19.0,1.0,86,2.0
2022-05-12,Sydney,14.9,6.8,2.2,53,6.2
2022-05-13,Mumbai,35.0,26.7,2.1,67,27.9
2022-05-13,London,21.4,14.5,2.6,52,13.4
2022-05-13,New York,25.2,19.2,1.6,89,21.1
2022-05-13,Tokyo,28.3,20.3,0.8,55,20.4
2022-05-13,Sydney,14.7,5.9,0.8,43,22.7
2022-05-14,Mumbai,36.2,26.8,6.2,67,29.8
2022-05-14,London,22.6,14.3,2.1,67,12.6
2022-05-14,New York,26.4,20.6,1.0,80,8.0
2022-05-14,Tokyo,29.6,22.3,5.7,71,9.1
2022-05-14,Sydney,15.8,6.6,8.1,70,31.4
2022-05-15,Mumbai,35.4,27.6,1.8,66,14.9
2022-05-15,London,23.7,16.7,3.5,43,17.8
2022-05-15,New York,26.3,16.4,7.4,67,7.8
2022-05-15,Tokyo,30.7,19.6,1.7,77,8.6
2022-05-15,Sydney,16.4,8.7,2.9,81,19.8
2022-05-16,Mumbai,35.9,28.7,7.2,44,19.4
2022-05-16,London,21.8,16.7,3.9,82,0.0
2022-05-16,New York,26.5,22.4,0.3,68,24.3
2022-05-16,Tokyo,31.3,20.8,2.8,51,11.0
2022-05-16,Sydney,16.5,4.8,1.0,57,18.4
2022-05-17,Mumbai,32.4,29.6,0.8,78,1.2
2022-05-17,London,22.8,14.2,0.3,43,17.6
2022-05-17,New York,25.9,18.2,1.2,83,18.0
2022-05-17,Tokyo,30.5,21.7,1.4,80,38.0
2022-05-17,Sydney,16.7,5.0,2.9,87,13.0
2022-05-18,Mumbai,38.3,26.8,2.9,77,13.3
2022-05-18,London,20.8,15.0,3.8,69,20.2
2022-05-18,New York,25.3,17.7,2.7,59,22.1
2022-05-18,Tokyo,29.7,18.6,1.6,85,9.4
2022-05-18,Sydney,17.2,7.4,0.3,87,24.0
2022-05-19,Mumbai,34.1,27.4,0.9,47,19.1
2022-05-19,London,24.4,14.2,0.8,73,24.4
2022-05-19,New York,25.8,18.4,4.6,44,0.0
2022-05-19,Tokyo,30.4,19.1,1.9,65,22.6
2022-05-19,Sydney,16.0,10.2,2.1,61,19.9
2022-05-20,Mumbai,30.6,25.3,7.3,48,14.7
2022-05-20,London,20.7,16.0,4.9,52,13.4
2022-05-20,New York,26.9,17.6,0.3,45,18.3
2022-05-20,Tokyo,30.0,21.7,4.0,72,20.3
2022-05-20,Sydney,14.5,7.3,0.0,64,16.2
2022-05-21,Mumbai,35.0,27.4,3.1,49,27.4
2022-05-21,London,21.0,14.2,6.8,88,15.0
2022-05-21,New York,26.6,18.5,1.1,40,27.8
2022-05-21,Tokyo,34.4,22.1,2.5,66,22.3
2022-05-21,Sydney,13.9,4.8,0.0,44,45.1
2022-05-22,Mumbai,36.5,26.9,1.2,52,11.4
2022-05-22,London,21.7,11.6,1.4,70,27.5
2022-05-22,New York,24.3,18.9,1.6,60,28.5
2022-05-22,Tokyo,28.1,23.3,2.3,46,49.0
2022-05-22,Sydney,13.3,6.7,1.4,47,30.9
2022-05-23,Mumbai,36.6,28.8,3.9,60,24.0
2022-05-23,London,24.0,13.2,5.4,64,13.0
2022-05-23,New York,27.0,19.1,3.4,78,28.9
2022-05-23,Tokyo,29.9,21.5,0.5,52,1.1
2022-05-23,Sydney,16.8,5.5,0.5,76,27.0
2022-05-24,Mumbai,32.6,26.2,2.0,43,10.5
2022-05-24,London,18.2,14.4,0.9,54,1.1
2022-05-24,New York,27.1,21.8,2.0,80,44.6
2022-05-24,Tokyo,28.7,22.8,5.0,87,6.5
2022-05-24,Sydney,13.9,5.8,0.1,56,10.0
2022-05-25,Mumbai,34.8,26.4,0.2,84,7.5
2022-05-25,London,22.1,15.3,6.5,54,11.6
2022-05-25,New York,28.5,17.8,5.9,81,21.1
2022-05-25,Tokyo,28.8,23.1,2.3,87,28.0
2022-05-25,Sydney,14.4,6.1,1.4,59,17.1
2022-05-26,Mumbai,36.2,24.0,3.4,77,32.7
2022-05-26,London,21.8,16.3,0.6,65,31.8
2022-05-26,New York,27.0,17.4,1.7,48,20.3
2022-05-26,Tokyo,29.3,23.6,1.5,60,21.9
2022-05-26,Sydney,15.9,5.7,0.6,46,38.0
2022-05-27,Mumbai,34.8,27.4,0.1,82,26.1
2022-05-27,London,20.7,16.7,0.8,74,17.9
2022-05-27,New York,23.8,19.3,0.4,75,26.9
2022-05-27,Tokyo,28.9,21.9,2.3,79,12.9
2022-05-27,Sydney,15.4,3.6,5.0,44,3.8
2022-05-28,Mumbai,36.1,26.5,6.8,81,18.2
2022-05-28,London,22.6,14.6,2.8,48,5.1
2022-05-28,New York,24.2,18.7,3.1,43,15.9
2022-05-28,Tokyo,32.6,22.3,1.9,42,20.5
2022-05-28,Sydney,15.5,4.1,5.6,79,34.9
2022-05-29,Mumbai,35.2,27.7,2.6,88,29.5
2022-05-29,London,23.3,17.7,1.6,58,33.0
2022-05-29,New York,23.2,20.1,1.9,60,37.7
2022-05-29,Tokyo,30.2,22.9,8.7,75,32.7
2022-05-29,Sydney,15.1,7.5,4.6,54,24.2
2022-05-30,Mumbai,34.0,27.4,1.4,87,29.5
2022-05-30,London,21.6,13.1,10.1,87,15.2
2022-05-30,New York,26.5,16.1,2.1,72,23.0
2022-05-30,Tokyo,27.5,20.3,0.1,49,10.9
2022-05-30,Sydney,14.7,7.2,0.8,76,10.8
2022-05-31,Mumbai,37.0,26.2,5.8,41,37.0
2022-05-31,London,22.3,14.3,1.5,73,9.2
2022-05-31,New York,26.4,18.1,0.4,48,26.3
2022-05-31,Tokyo,28.6,21.0,2.2,50,12.4
2022-05-31,Sydney,16.9,7.1,0.2,85,29.6
2022-06-01,Mumbai,34.4,24.0,4.6,54,27.3
2022-06-01,London,24.4,15.3,1.7,83,29.0
2022-06-01,New York,28.9,21.1,2.5,81,21.7
2022-06-01,Tokyo,28.2,21.2,7.2,67,18.2
2022-06-01,Sydney,13.8,4.6,1.2,58,11.5
2022-06-02,Mumbai,31.1,25.3,6.4,55,12.8
2022-06-02,London,21.6,16.5,5.3,87,28.3
2022-06-02,New York,28.6,21.7,0.1,89,19.0
2022-06-02,Tokyo,28.5,21.9,0.7,74,13.6
2022-06-02,Sydney,13.3,3.6,0.7,88,10.3
2022-06-03,Mumbai,35.0,24.9,0.8,48,26.6
2022-06-03,London,24.5,18.7,0.9,68,25.1
2022-06-03,New York,28.9,21.5,10.3,67,23.9
2022-06-03,Tokyo,27.0,19.7,2.7,73,27.8
2022-06-03,Sydney,10.5,6.4,1.0,72,8.2
2022-06-04,Mumbai,35.4,23.4,2.2,52,20.0
2022-06-04,London,23.9,18.3,3.9,80,11.7
2022-06-04,New York,28.4,21.7,1.8,83,23.2
2022-06-04,Tokyo,28.0,21.0,3.3,70,29.9
2022-06-04,Sydney,12.1,4.0,2.6,60,40.4
2022-06-05,Mumbai,34.6,25.8,0.9,41,25.6
2022-06-05,London,23.7,16.4,0.6,66,38.0
2022-06-05,New York,28.7,17.8,5.6,85,19.0
2022-06-05,Tokyo,26.6,22.7,2.0,85,22.6
2022-06-05,Sydney,16.1,6.1,2.2,47,16.3
2022-06-06,Mumbai,34.2,19.9,1.2,44,16.4
2022-06-06,London,22.9,14.9,3.5,60,19.4
2022-06-06,New York,28.6,19.2,7.5,68,0.0
2022-06-06,Tokyo,29.4,17.5,1.4,73,29.2
2022-06-06,Sydney,13.8,6.9,1.4,64,14.7
2022-06-07,Mumbai,34.3,25.9,3.2,83,0.0
2022-06-07,London,23.8,14.6,1.4,69,27.5
2022-06-07,New York,27.1,23.0,0.4,59,28.5
2022-06-07,Tokyo,28.0,19.1,0.4,78,21.2
2022-06-07,Sydney,14.3,6.9,1.4,64,17.4
2022-06-08,Mumbai,32.9,22.4,0.2,42,14.7
2022-06-08,London,20.4,14.9,7.1,60,21.1
2022-06-08,New York,29.2,19.9,0.7,76,18.3
2022-06-08,Tokyo,28.9,19.4,3.6,47,26.1
2022-06-08,Sydney,11.9,4.5,2.2,69,18.4
2022-06-09,Mumbai,30.2,24.7,3.2,53,23.4
2022-06-09,London,23.1,15.9,0.7,66,15.2
2022-06-09,New York,28.5,20.6,2.5,89,16.0
2022-06-09,Tokyo,27.8,21.5,1.1,68,4.1
2022-06-09,Sydney,14.1,5.8,3.3,76,33.7
2022-06-10,Mumbai,32.3,26.4,0.9,86,22.3
2022-06-10,London,20.8,15.0,1.0,46,12.0
2022-06-10,New York,25.7,19.4,19.6,57,13.7
2022-06-10,Tokyo,27.1,21.8,5.6,48,26.4
2022-06-10,Sydney,12.7,6.9,3.5,70,17.5
2022-06-11,Mumbai,30.1,27.9,3.9,74,35.8
2022-06-11,London,22.6,16.8,9.0,42,13.1
2022-06-11,New York,27.3,21.0,1.2,88,26.5
2022-06-11,Tokyo,28.7,19.5,4.4,44,25.2
2022-06-11,Sydney,12.5,4.7,2.1,67,26.9
2022-06-12,Mumbai,30.0,24.4,0.3,88,4.4
2022-06-12,London,24.4,17.2,0.1,58,11.6
2022-06-12,New York,29.5,19.7,0.7,74,27.6
2022-06-12,Tokyo,31.2,19.7,3.5,40,31.3
2022-06-12,Sydney,15.5,5.1,1.2,76,3.5
2022-06-13,Mumbai,33.2,24.6,0.8,62,22.1
2022-06-13,London,24.5,16.4,2.7,41,6.8
2022-06-13,New York,29.1,18.5,1.7,62,0.0
2022-06-13,Tokyo,29.1,22.1,0.5,86,48.0
2022-06-13,Sydney,13.7,7.0,1.5,58,18.7
2022-06-14,Mumbai,34.1,25.8,10.5,67,16.0
2022-06-14,London,23.4,16.1,3.0,77,27.7
2022-06-14,New York,31.0,19.0,2.0,63,15.8
2022-06-14,Tokyo,28.3,20.3,2.0,87,23.3
2022-06-14,Sydney,13.0,6.1,5.1,48,20.5
2022-06-15,Mumbai,31.2,24.5,2.4,52,25.1
2022-06-15,London,20.8,15.3,9.7,62,18.8
2022-06-15,New York,27.0,22.5,4.4,49,0.9
2022-06-15,Tokyo,31.0,21.9,4.6,78,0.0
2022-06-15,Sydney,11.9,1.9,4.5,69,29.2
2022-06-16,Mumbai,34.5,23.5,1.6,86,20.8
2022-06-16,London,22.0,14.6,3.3,70,23.5
2022-06-16,New York,26.7,18.8,1.2,78,15.6
2022-06-16,Tokyo,30.4,24.2,9.3,89,33.3
2022-06-16,Sydney,15.0,4.2,2.1,75,10.1
2022-06-17,Mumbai,34.3,26.2,0.1,87,33.3
2022-06-17,London,23.9,14.8,11.3,65,31.9
2022-06-17,New York,27.4,21.8,5.1,80,3.6
2022-06-17,Tokyo,28.8,22.2,0.9,74,25.2
2022-06-17,Sydney,10.4,6.7,0.6,83,14.3
2022-06-18,Mumbai,31.6,24.3,11.0,78,30.2
2022-06-18,London,21.9,13.3,10.0,62,20.1
2022-06-18,New York,28.8,21.1,0.1,66,37.1
2022-06-18,Tokyo,30.3,21.8,1.7,43,43.3
2022-06-18,Sydney,14.1,7.1,2.8,64,18.4
2022-06-19,Mumbai,33.1,22.9,2.7,78,16.4
2022-06-19,London,22.8,17.7,4.1,47,13.7
2022-06-19,New York,29.7,18.9,5.4,67,13.5
2022-06-19,Tokyo,28.2,20.7,0.7,46,18.2
2022-06-19,Sydney,14.1,7.0,0.4,77,0.1
2022-06-20,Mumbai,34.0,22.7,2.0,79,13.6
2022-06-20,London,22.1,17.4,1.2,43,27.6
2022-06-20,New York,29.5,22.2,0.8,66,10.2
2022-06-20,Tokyo,30.4,21.4,0.1,40,12.7
2022-06-20,Sydney,11.3,7.3,1.7,72,20.3
2022-06-21,Mumbai,33.6,25.2,1.5,59,0.0
2022-06-21,London,18.7,16.9,5.1,80,21.8
2022-06-21,New York,29.1,20.8,1.5,73,15.2
2022-06-21,Tokyo,28.9,17.6,4.2,57,17.7
2022-06-21,Sydney,13.8,5.7,8.0,48,15.6
2022-06-22,Mumbai,35.2,24.4,4.7,49,33.1
2022-06-22,London,22.5,14.7,0.4,54,11.9
2022-06-22,New York,30.3,22.7,0.4,63,16.2
2022-06-22,Tokyo,29.3,21.1,2.6,75,18.6
2022-06-22,Sydney,14.6,6.8,1.8,47,31.9
2022-06-23,Mumbai,30.1,22.4,1.6,55,37.0
2022-06-23,London,25.6,16.5,2.6,43,13.0
2022-06-23,New York,25.7,19.5,7.7,48,6.4
2022-06-23,Tokyo,30.1,21.1,3.1,52,16.9
2022-06-23,Sydney,10.1,3.1,0.6,89,16.5
2022-06-24,Mumbai,31.7,24.2,1.5,79,15.8
2022-06-24,London,23.8,12.4,0.6,71,27.4
2022-06-24,New York,30.3,20.5,1.6,60,6.6
2022-06-24,Tokyo,30.6,20.8,0.8,78,30.1
2022-06-24,Sydney,11.8,6.2,3.2,51,21.0
2022-06-25,Mumbai,29.1,24.2,0.1,49,26.3
2022-06-25,London,26.1,16.5,3.2,87,18.7
2022-06-25,New York,27.9,19.9,2.7,68,30.4
2022-06-25,Tokyo,29.8,21.9,0.6,49,0.9
2022-06-25,Sydney,16.1,6.7,6.5,86,36.1
2022-06-26,Mumbai,31.0,22.5,0.4,56,12.9
2022-06-26,London,22.9,16.0,0.3,58,23.8
2022-06-26,New York,29.6,20.2,5.6,84,25.0
2022-06-26,Tokyo,28.7,21.4,0.1,85,16.6
2022-06-26,Sydney,13.6,4.0,1.7,75,24.3
2022-06-27,Mumbai,31.8,25.3,2.8,73,22.4
2022-06-27,London,21.2,13.2,1.2,49,10.8
2022-06-27,New York,26.2,19.1,4.0,55,28.6
2022-06-27,Tokyo,27.2,20.5,5.7,46,23.0
2022-06-27,Sydney,12.9,5.0,2.2,65,4.6
2022-06-28,Mumbai,33.0,23.8,0.1,69,28.5
2022-06-28,London,22.3,14.4,4.2,82,19.6
2022-06-28,New York,28.4,18.4,6.8,66,15.9
2022-06-28,Tokyo,28.3,20.0,1.8,82,21.7
2022-06-28,Sydney,11.9,6.8,4.4,52,8.1
2022-06-29,Mumbai,35.3,25.8,0.9,80,9.7
2022-06-29,London,23.1,15.3,0.7,57,21.8
2022-06-29,New York,26.9,20.1,1.0,50,12.7
2022-06-29,Tokyo,26.4,20.6,0.4,48,30.7
2022-06-29,Sydney,15.4,4.4,0.4,65,12.4
2022-06-30,Mumbai,34.2,23.5,0.9,54,20.4
2022-06-30,London,24.3,14.9,1.3,85,3.8
2022-06-30,New York,29.5,19.2,0.7,72,15.2
2022-06-30,Tokyo,30.3,18.6,2.9,89,20.5
2022-06-30,Sydney,15.1,5.3,1.0,73,20.0
2022-07-01,Mumbai,30.7,21.7,1.9,66,13.3
2022-07-01,London,22.5,16.2,0.7,85,30.7
2022-07-01,New York,25.1,19.4,6.5,43,18.6
2022-07-01,Tokyo,26.4,16.4,10.7,75,19.5
2022-07-01,Sydney,15.4,8.5,0.5,88,32.8
2022-07-02,Mumbai,28.0,23.8,9.5,72,12.3
2022-07-02,London,19.6,14.2,0.0,45,12.2
2022-07-02,New York,28.0,16.7,3.2,81,26.9
2022-07-02,Tokyo,26.1,18.3,8.7,70,11.7
2022-07-02,Sydney,15.1,7.5,0.0,75,20.8
2022-07-03,Mumbai,31.4,22.3,0.1,50,35.3
2022-07-03,London,21.0,15.6,3.3,58,13.4
2022-07-03,New York,28.2,20.0,0.0,61,22.6
2022-07-03,Tokyo,23.3,18.2,1.8,44,32.9
2022-07-03,Sydney,17.7,7.4,6.1,73,13.5
2022-07-04,Mumbai,29.9,21.3,6.8,41,12.1
2022-07-04,London,21.7,11.9,1.2,46,31.9
2022-07-04,New York,25.3,19.0,1.0,54,20.0
2022-07-04,Tokyo,23.2,18.7,0.8,56,1.5
2022-07-04,Sydney,13.3,8.2,1.8,66,31.2
2022-07-05,Mumbai,29.2,21.0,1.5,74,6.9
2022-07-05,London,23.2,15.2,3.1,88,11.1
2022-07-05,New York,27.0,17.5,0.9,70,17.8
2022-07-05,Tokyo,22.7,16.8,2.7,78,24.7
2022-07-05,Sydney,14.9,5.7,0.6,58,18.4
2022-07-06,Mumbai,32.1,22.7,1.1,67,25.7
2022-07-06,London,22.7,18.1,2.8,80,19.0
2022-07-06,New York,24.2,18.2,1.7,66,20.6
2022-07-06,Tokyo,24.4,17.4,6.1,41,27.6
2022-07-06,Sydney,17.5,7.5,7.1,55,18.4
2022-07-07,Mumbai,29.3,22.9,8.0,84,23.3
2022-07-07,London,20.7,13.2,0.5,54,25.5
2022-07-07,New York,27.2,19.1,2.3,60,14.7
2022-07-07,Tokyo,24.9,18.2,4.4,68,37.4
2022-07-07,Sydney,14.5,5.9,2.2,85,25.3
2022-07-08,Mumbai,29.5,22.7,1.3,52,20.8
2022-07-08,London,19.1,15.4,10.4,41,17.6
2022-07-08,New York,27.7,15.1,5.2,59,20.8
2022-07-08,Tokyo,28.1,16.4,1.5,60,4.1
2022-07-08,Sydney,15.8,9.5,0.9,46,14.2
2022-07-09,Mumbai,27.7,22.1,5.2,88,22.6
2022-07-09,London,21.9,15.2,4.4,82,22.9
