order_id,customer_id,category,order_date,quantity,price,discount,country
ORD000428,92,Books,2024-02-11,6,298.3,0.18,SE
ORD000429,277,Sports,2023-08-23,4,341.67,0.36,MX
ORD000430,490,Beauty,2024-11-13,7,210.84,0.37,FR
ORD000431,345,Toys,2024-02-07,8,142.0,0.23,FR
ORD000432,293,Clothing,2024-04-22,3,323.6,0.38,SG
ORD000433,33,Clothing,2023-02-25,9,292.24,0.21,BR
ORD000434,168,Toys,2023-12-23,4,23.2,0.09,IN
ORD000435,216,Home & Garden,2024-02-28,9,279.22,0.21,US
ORD000436,245,Home & Garden,2023-07-31,4,317.57,0.19,AU
ORD000437,460,Automotive,2024-06-21,7,187.99,0.21,US
ORD000438,176,Clothing,2023-12-07,4,174.91,0.07,CA
ORD000439,6,Automotive,2024-02-14,3,394.98,0.08,CA
ORD000440,212,Sports,2023-09-21,2,189.2,0.16,DE
ORD000441,317,Automotive,2024-05-08,8,147.5,0.3,US
ORD000442,192,Home & Garden,2023-03-17,5,393.63,0.09,SE
ORD000443,438,Beauty,2024-01-05,1,492.5,0.03,IN
ORD000444,400,Clothing,2024-10-15,3,97.27,0.11,JP
ORD000445,215,Beauty,2023-06-21,7,192.93,0.16,CA
ORD000446,455,Clothing,2024-09-25,8,7.29,0.02,IN
ORD000447,130,Automotive,2024-10-08,8,245.94,0.16,JP
ORD000448,464,Sports,2023-06-18,10,145.71,0.23,DE
ORD000449,364,Beauty,2023-02-28,9,413.85,0.33,UK
ORD000450,81,Automotive,2024-07-12,4,458.38,0.19,CA
ORD000451,184,Electronics,2024-11-30,4,63.38,0.29,IN
ORD000452,332,Books,2023-07-06,3,432.71,0.27,SG
ORD000453,168,Sports,2024-10-28,8,112.19,0.22,DE
ORD000454,403,Electronics,2023-06-01,8,158.12,0.22,DE
ORD000455,131,Electronics,2023-09-20,6,443.55,0.12,IN
ORD000456,458,Toys,2024-10-08,8,186.42,0.06,SE
ORD000457,481,Clothing,2023-08-10,7,14.32,0.21,DE
ORD000458,51,Home & Garden,2024-07-05,9,31.58,0.11,JP
ORD000459,373,Toys,2023-04-18,7,172.8,0.15,MX
ORD000460,334,Beauty,2023-10-04,6,442.89,0.3,SG
ORD000461,70,Automotive,2024-11-17,2,49.8,0.27,DE
ORD000462,329,Electronics,2023-06-15,6,102.6,0.06,IN
ORD000463,149,Electronics,2024-05-27,8,483.86,0.05,US
ORD000464,406,Electronics,2024-11-02,10,209.26,0.34,AU
ORD000465,449,Beauty,2024-07-27,1,437.08,0.16,SG
ORD000466,1,Electronics,2024-11-23,3,195.38,0.07,MX
ORD000467,415,Home & Garden,2024-11-19,10,262.03,0.25,IT
ORD000468,491,Electronics,2023-03-24,10,473.78,0.39,MX
ORD000469,177,Beauty,2024-03-15,2,478.44,0.24,ES
ORD000470,491,Beauty,2023-11-08,3,87.76,0.24,DE
ORD000471,355,Toys,2024-05-13,10,340.31,0.36,US
ORD000472,284,Automotive,2024-06-26,1,215.55,0.08,MX
ORD000473,51,Sports,2023-06-29,3,79.97,0.22,MX
ORD000474,249,Toys,2024-08-06,10,18.72,0.1,IN
ORD000475,75,Home & Garden,2023-10-26,5,256.84,0.27,JP
ORD000476,145,Automotive,2024-04-24,9,52.3,0.23,UK
ORD000477,451,Books,2023-11-09,6,469.54,0.34,SE
ORD000478,56,Clothing,2023-09-10,3,129.46,0.23,DE
ORD000479,272,Sports,2024-05-21,5,223.26,0.24,IT
ORD000480,490,Clothing,2024-01-31,7,364.82,0.19,AU
ORD000481,69,Toys,2024-09-14,8,256.78,0.02,FR
ORD000482,95,Sports,2024-07-27,5,192.4,0.19,US
ORD000483,246,Home & Garden,2024-09-25,7,317.01,0.02,DE
ORD000484,249,Electronics,2024-07-13,2,103.65,0.25,IT
ORD000485,232,Home & Garden,2024-10-31,4,248.42,0.09,FR
ORD000486,112,Sports,2023-04-25,8,481.79,0.01,MX
ORD000487,499,Sports,2024-04-12,8,393.66,0.3,MX
ORD000488,54,Electronics,2023-03-02,9,171.33,0.13,DE
ORD000489,8,Electronics,2023-12-31,5,456.83,0.26,IN
ORD000490,123,Beauty,2024-09-20,6,438.18,0.27,JP
ORD000491,370,Clothing,2024-06-13,7,140.09,0.2,SG
ORD000492,65,Automotive,2024-03-01,1,467.48,0.0,NL
ORD000493,379,Clothing,2024-05-21,8,245.75,0.32,ES
ORD000494,198,Books,2023-05-07,3,466.8,0.15,AU
ORD000495,388,Beauty,2024-11-10,7,277.53,0.1,UK
ORD000496,108,Electronics,2023-06-05,9,53.78,0.3,CA
ORD000497,389,Automotive,2023-05-02,1,74.74,0.32,SG
ORD000498,1,Electronics,2023-04-13,4,251.93,0.33,AU
ORD000499,355,Clothing,2024-11-14,8,18.26,0.31,ES
ORD000500,12,Books,2023-12-03,2,385.58,0.07,UK
ORD000501,212,Toys,2024-01-25,5,157.98,0.31,US
ORD000502,353,Sports,2023-10-04,8,21.46,0.1,IN
ORD000503,25,Home & Garden,2023-01-20,2,326.42,0.12,SE
ORD000504,462,Sports,2023-02-18,10,305.19,0.1,NL
ORD000505,484,Sports,2023-01-12,2,68.52,0.09,MX
ORD000506,346,Beauty,2024-01-29,8,95.53,0.23,DE
ORD000507,122,Home & Garden,2023-05-22,3,373.24,0.25,AU
ORD000508,356,Automotive,2023-10-21,5,80.63,0.3,FR
ORD000509,153,Home & Garden,2023-12-03,9,9.18,0.08,US
ORD000510,332,Beauty,2024-01-24,10,499.85,0.19,UK
ORD000511,77,Toys,2024-10-13,7,149.34,0.24,NL
ORD000512,308,Home & Garden,2023-02-01,3,446.17,0.15,US
ORD000513,166,Books,2023-12-27,1,210.54,0.09,FR
ORD000514,294,Sports,2023-04-07,7,481.6,0.03,AU
ORD000515,164,Electronics,2024-11-07,9,218.35,0.11,JP
ORD000516,137,Books,2024-10-31,4,376.15,0.21,SE
ORD000517,180,Sports,2023-04-13,7,483.02,0.07,SG
ORD000518,438,Books,2023-03-27,3,145.45,0.35,SG
ORD000519,202,Electronics,2023-03-22,6,20.66,0.28,ES
ORD000520,346,Sports,2023-03-13,2,227.62,0.04,UK
ORD000521,334,Automotive,2023-04-26,9,382.07,0.08,BR
ORD000522,301,Home & Garden,2023-04-24,9,284.61,0.02,ES
ORD000523,486,Books,2023-04-30,8,418.61,0.34,AU
ORD000524,23,Toys,2023-04-19,1,137.74,0.09,NL
ORD000525,262,Electronics,2023-10-03,6,39.55,0.39,MX
ORD000526,488,Automotive,2023-07-05,5,115.12,0.39,MX
ORD000527,498,Home & Garden,2023-11-01,8,118.99,0.1,MX
ORD000528,222,Beauty,2024-10-14,8,171.61,0.37,CA
ORD000529,28,Books,2023-09-14,1,160.01,0.14,FR
ORD000530,179,Clothing,2023-07-29,10,121.69,0.13,UK
ORD000531,188,Toys,2024-10-29,6,66.17,0.36,NL
ORD000532,182,Books,2023-08-23,1,263.78,0.24,NL
ORD000533,16,Toys,2023-03-31,4,357.42,0.27,UK
ORD000534,462,Toys,2024-03-27,8,454.7,0.17,DE
ORD000535,299,Toys,2023-07-25,3,142.22,0.21,FR
ORD000536,191,Beauty,2024-01-15,6,332.3,0.31,MX
ORD000537,490,Home & Garden,2024-07-14,5,266.6,0.07,DE
ORD000538,425,Automotive,2024-02-17,4,442.63,0.4,US
ORD000539,107,Beauty,2024-08-13,4,349.35,0.32,MX
ORD000540,92,Home & Garden,2023-09-09,6,96.37,0.11,US
ORD000541,359,Electronics,2023-05-04,2,137.56,0.28,US
ORD000542,439,Electronics,2023-10-16,7,314.48,0.01,US
ORD000543,382,Home & Garden,2023-10-28,10,377.07,0.3,SG
ORD000544,413,Electronics,2024-06-06,8,44.87,0.32,SG
ORD000545,52,Automotive,2024-05-16,1,325.3,0.06,MX
ORD000546,85,Home & Garden,2023-08-14,5,90.18,0.12,IN
ORD000547,217,Home & Garden,2024-11-09,9,471.8,0.26,SE
ORD000548,296,Sports,2023-07-21,7,482.09,0.28,UK
ORD000549,70,Automotive,2024-12-28,8,430.44,0.03,UK
ORD000550,31,Sports,2023-01-24,7,431.09,0.17,JP
ORD000551,177,Toys,2024-05-06,1,480.79,0.19,FR
ORD000552,355,Sports,2024-03-28,8,147.31,0.27,JP
ORD000553,404,Home & Garden,2024-03-02,4,264.16,0.14,ES
ORD000554,409,Electronics,2024-07-22,1,72.14,0.14,US
ORD000555,146,Toys,2024-03-07,7,231.34,0.09,NL
ORD000556,146,Home & Garden,2024-03-21,7,57.69,0.36,SE
ORD000557,467,Automotive,2024-10-02,2,347.67,0.04,CA
ORD000558,79,Clothing,2023-05-17,8,43.37,0.2,SE
ORD000559,389,Beauty,2024-01-23,8,430.62,0.06,IT
ORD000560,3,Toys,2024-06-03,4,426.67,0.01,CA
ORD000561,132,Clothing,2023-08-13,4,483.01,0.28,NL
ORD000562,96,Sports,2023-06-10,9,19.44,0.07,SG
ORD000563,214,Beauty,2023-04-05,2,410.39,0.23,CA
ORD000564,55,Toys,2023-07-11,7,150.66,0.25,ES
ORD000565,309,Clothing,2024-05-01,7,102.75,0.39,AU
ORD000566,221,Toys,2024-03-24,3,376.76,0.17,BR
ORD000567,304,Electronics,2023-05-06,3,65.3,0.03,IN
ORD000568,364,Clothing,2023-12-25,6,438.63,0.18,US
ORD000569,282,Home & Garden,2023-06-06,4,438.4,0.05,ES
ORD000570,262,Electronics,2024-11-14,1,280.63,0.21,US
ORD000571,189,Sports,2024-06-12,5,214.82,0.19,AU
ORD000572,330,Clothing,2023-05-07,8,445.39,0.18,MX
ORD000573,473,Books,2023-07-31,5,357.9,0.32,UK
ORD000574,73,Sports,2024-09-14,8,21.89,0.15,CA
ORD000575,44,Beauty,2024-02-11,8,209.53,0.3,BR
ORD000576,400,Clothing,2023-09-17,6,218.3,0.31,CA
ORD000577,317,Books,2024-03-12,7,428.92,0.15,US
ORD000578,290,Home & Garden,2023-10-12,1,442.07,0.13,BR
ORD000579,18,Electronics,2024-10-27,9,274.51,0.01,BR
ORD000580,219,Clothing,2024-09-29,2,61.45,0.31,US
ORD000581,278,Home & Garden,2023-04-28,8,306.87,0.29,CA
ORD000582,377,Home & Garden,2024-05-09,8,233.44,0.06,BR
ORD000583,93,Toys,2024-09-03,10,214.91,0.06,IT
ORD000584,300,Beauty,2023-06-04,4,492.25,0.31,FR
ORD000585,43,Books,2024-09-28,4,497.93,0.05,DE
ORD000586,405,Clothing,2023-11-03,3,208.33,0.32,CA
ORD000587,27,Automotive,2023-08-13,6,467.67,0.09,ES
ORD000588,285,Books,2024-12-19,3,126.82,0.19,CA
ORD000589,478,Electronics,2024-05-17,9,101.58,0.08,SE
ORD000590,176,Automotive,2023-08-01,7,330.41,0.1,US
ORD000591,65,Sports,2024-01-22,9,253.22,0.23,ES
ORD000592,325,Automotive,2024-04-14,5,374.4,0.34,SG
ORD000593,180,Beauty,2024-06-03,9,60.27,0.24,CA
ORD000594,333,Toys,2023-06-02,2,244.3,0.08,CA
ORD000595,236,Beauty,2024-03-26,5,342.79,0.22,BR
ORD000596,175,Clothing,2024-09-10,7,253.52,0.07,MX
ORD000597,13,Toys,2024-08-09,5,147.44,0.21,NL
ORD000598,185,Clothing,2023-08-03,8,253.39,0.09,SE
ORD000599,463,Electronics,2024-12-09,1,295.1,0.31,ES
ORD000600,495,Beauty,2023-01-10,9,277.87,0.34,AU
ORD000601,8,Electronics,2024-07-22,2,285.54,0.25,US
ORD000602,99,Electronics,2023-08-20,2,224.73,0.16,JP
ORD000603,456,Home & Garden,2024-11-18,5,169.51,0.34,US
ORD000604,416,Books,2024-09-20,8,40.78,0.15,ES
ORD000605,16,Automotive,2024-10-05,4,28.95,0.14,UK
ORD000606,213,Toys,2023-07-03,9,269.69,0.05,UK
ORD000607,206,Electronics,2024-08-04,3,430.23,0.35,IN
ORD000608,493,Clothing,2023-08-31,8,394.11,0.06,BR
ORD000609,392,Beauty,2023-11-23,2,270.9,0.38,DE
ORD000610,386,Beauty,2024-10-22,7,321.9,0.29,BR
ORD000611,13,Beauty,2024-06-09,8,488.36,0.34,IT
ORD000612,347,Books,2024-04-12,2,483.8,0.19,DE
ORD000613,405,Automotive,2023-04-05,9,497.42,0.1,SE
ORD000614,207,Home & Garden,2024-01-28,7,14.14,0.2,DE
ORD000615,236,Clothing,2023-04-01,5,320.28,0.32,US
ORD000616,127,Automotive,2023-02-24,10,374.06,0.19,SE
ORD000617,236,Electronics,2024-11-22,9,56.91,0.11,ES
ORD000618,170,Electronics,2024-03-08,4,185.43,0.22,ES
ORD000619,94,Home & Garden,2023-01-05,10,87.56,0.01,US
ORD000620,497,Beauty,2023-12-09,9,196.0,0.3,JP
ORD000621,117,Sports,2023-07-29,2,223.95,0.27,UK
ORD000622,94,Clothing,2023-04-23,7,94.1,0.09,ES
ORD000623,400,Beauty,2024-08-20,9,251.06,0.09,IN
ORD000624,79,Sports,2023-04-23,2,98.66,0.31,SE
ORD000625,6,Automotive,2023-05-02,1,461.6,0.12,SG
ORD000626,294,Sports,2023-06-19,8,89.71,0.23,CA
ORD000627,160,Books,2024-06-04,2,259.19,0.22,CA
ORD000628,348,Clothing,2023-05-20,4,176.07,0.24,SG
ORD000629,161,Beauty,2023-08-23,5,214.83,0.02,JP
ORD000630,47,Electronics,2024-10-20,9,198.34,0.18,IT
ORD000631,136,Beauty,2024-02-17,7,489.45,0.31,SG
ORD000632,200,Beauty,2023-05-07,3,333.82,0.3,IN
ORD000633,156,Home & Garden,2024-09-19,5,30.06,0.17,MX
ORD000634,299,Sports,2024-01-09,5,418.52,0.05,ES
ORD000635,62,Home & Garden,2024-08-31,3,275.43,0.21,AU
ORD000636,326,Electronics,2023-02-27,5,63.55,0.24,MX
ORD000637,84,Automotive,2023-04-29,7,238.96,0.33,CA
ORD000638,301,Beauty,2023-03-09,2,71.94,0.31,ES
ORD000639,279,Automotive,2023-12-18,9,281.4,0.15,CA
ORD000640,82,Sports,2023-10-10,7,189.12,0.25,JP
ORD000641,281,Automotive,2023-10-31,8,38.99,0.21,UK
ORD000642,485,Electronics,2023-09-25,6,328.85,0.09,NL
ORD000643,465,Sports,2023-11-06,3,121.29,0.11,UK
ORD000644,378,Automotive,2023-10-06,8,384.58,0.28,US
ORD000645,267,Home & Garden,2023-04-27,10,452.47,0.29,IT
ORD000646,386,Home & Garden,2024-02-20,2,125.91,0.29,DE
ORD000647,219,Beauty,2024-09-26,4,157.08,0.14,BR
ORD000648,155,Books,2024-12-26,10,29.0,0.2,SG
ORD000649,48,Electronics,2023-03-27,9,243.86,0.08,UK
ORD000650,243,Books,2023-10-28,9,421.09,0.28,FR
ORD000651,369,Beauty,2023-06-25,2,60.41,0.14,IN
ORD000652,430,Books,2024-02-18,2,88.86,0.13,NL
ORD000653,224,Clothing,2023-09-21,10,373.82,0.14,FR
ORD000654,346,Home & Garden,2024-10-02,9,321.22,0.02,SG
ORD000655,380,Home & Garden,2024-11-13,4,104.46,0.18,IN
ORD000656,121,Automotive,2023-08-26,4,90.59,0.21,IT
ORD000657,97,Toys,2023-09-18,5,40.8,0.03,MX
ORD000658,282,Beauty,2024-01-26,1,14.71,0.15,JP
ORD000659,308,Electronics,2024-04-08,9,214.75,0.39,UK
ORD000660,24,Beauty,2024-07-03,9,59.27,0.18,IN
ORD000661,363,Home & Garden,2023-03-15,7,150.29,0.16,IT
ORD000662,241,Electronics,2023-02-07,2,437.71,0.23,DE
ORD000663,181,Books,2024-05-10,6,30.37,0.15,US
ORD000664,234,Toys,2023-12-16,5,399.6,0.05,JP
ORD000665,240,Electronics,2024-05-06,7,194.51,0.32,US
ORD000666,361,Beauty,2023-08-09,1,209.46,0.32,CA
ORD000667,33,Clothing,2023-05-06,6,486.49,0.29,NL
ORD000668,424,Beauty,2023-03-23,9,286.82,0.11,FR
ORD000669,136,Clothing,2024-07-28,1,24.09,0.23,IT
ORD000670,431,Automotive,2023-10-22,10,398.14,0.19,UK
ORD000671,83,Beauty,2023-03-02,5,279.93,0.27,UK
ORD000672,180,Clothing,2023-06-30,1,389.86,0.29,AU
ORD000673,188,Home & Garden,2024-09-20,7,80.69,0.16,US
ORD000674,89,Electronics,2023-12-18,7,135.67,0.31,IT
ORD000675,45,Electronics,2024-09-14,2,455.79,0.25,NL
ORD000676,1,Books,2024-11-21,5,218.34,0.3,DE
ORD000677,415,Clothing,2023-02-18,3,258.27,0.28,UK
ORD000678,59,Beauty,2024-11-19,10,323.7,0.31,BR
ORD000679,367,Toys,2023-09-28,3,266.97,0.23,ES
ORD000680,9,Books,2024-05-24,2,376.8,0.25,DE
ORD000681,433,Clothing,2023-10-22,6,116.24,0.04,MX
ORD000682,125,Automotive,2024-03-24,10,460.88,0.21,CA
ORD000683,474,Home & Garden,2024-05-03,3,32.51,0.36,NL
ORD000684,237,Toys,2023-04-08,9,252.74,0.11,MX
ORD000685,283,Toys,2023-11-11,3,498.83,0.16,IN
ORD000686,239,Toys,2023-05-31,10,331.43,0.24,JP
ORD000687,373,Automotive,2023-03-29,5,244.18,0.12,BR
ORD000688,109,Toys,2024-03-08,5,476.54,0.08,AU
ORD000689,246,Electronics,2024-05-11,8,44.52,0.36,DE
ORD000690,124,Home & Garden,2023-07-08,5,214.65,0.03,IT
ORD000691,393,Clothing,2023-01-06,3,452.35,0.1,SE
ORD000692,429,Clothing,2024-12-09,4,342.03,0.25,BR
ORD000693,269,Clothing,2023-12-13,3,188.0,0.34,AU
ORD000694,312,Beauty,2024-04-20,5,488.9,0.05,SE
ORD000695,369,Automotive,2023-02-24,6,381.0,0.12,FR
ORD000696,204,Clothing,2024-03-28,7,488.79,0.33,IN
ORD000697,138,Sports,2024-07-10,4,294.33,0.07,US
ORD000698,474,Home & Garden,2023-02-04,3,10.03,0.02,MX
ORD000699,344,Beauty,2024-01-18,10,486.13,0.02,IN
ORD000700,13,Beauty,2023-04-14,9,413.08,0.36,NL
ORD000701,290,Home & Garden,2023-04-18,9,277.84,0.33,US
ORD000702,225,Home & Garden,2024-03-24,4,85.47,0.19,MX
ORD000703,125,Home & Garden,2024-03-28,4,441.17,0.36,MX
ORD000704,395,Home & Garden,2024-02-09,7,320.84,0.04,JP
ORD000705,343,Automotive,2024-01-08,2,7.49,0.01,ES
ORD000706,232,Clothing,2023-12-10,10,249.92,0.2,US
ORD000707,186,Clothing,2023-12-18,3,491.25,0.31,UK
ORD000708,112,Home & Garden,2023-09-02,3,295.47,0.03,SE
ORD000709,315,Home & Garden,2023-07-07,8,357.09,0.14,IN
ORD000710,428,Home & Garden,2023-07-13,3,331.07,0.06,UK
ORD000711,330,Automotive,2024-10-24,5,262.25,0.29,IN
ORD000712,6,Sports,2023-07-14,10,347.88,0.11,JP
ORD000713,336,Books,2023-10-01,2,102.7,0.22,DE
ORD000714,219,Books,2024-01-03,2,172.93,0.0,FR
ORD000715,342,Electronics,2024-06-26,7,445.37,0.17,JP
ORD000716,190,Electronics,2024-07-21,1,139.3,0.03,ES
ORD000717,209,Books,2024-06-10,7,211.86,0.36,MX
ORD000718,226,Toys,2023-08-10,3,57.06,0.26,IT
ORD000719,313,Beauty,2023-04-30,4,465.65,0.22,IT
ORD000720,421,Toys,2024-08-19,4,139.04,0.13,FR
ORD000721,454,Automotive,2024-09-30,2,292.99,0.01,UK
ORD000722,89,Clothing,2024-10-28,10,202.98,0.15,IT
ORD000723,35,Sports,2024-09-18,6,177.27,0.08,IT
ORD000724,417,Beauty,2023-09-21,4,89.08,0.2,AU
ORD000725,392,Automotive,2023-04-23,6,498.03,0.04,MX
ORD000726,140,Books,2024-05-04,4,148.85,0.22,CA
ORD000727,65,Clothing,2024-04-19,5,201.83,0.33,DE
ORD000728,63,Automotive,2023-06-30,2,101.2,0.17,UK
ORD000729,233,Toys,2024-03-28,10,316.01,0.02,DE
ORD000730,142,Beauty,2024-12-29,8,48.56,0.23,CA
ORD000731,83,Sports,2023-05-04,4,333.48,0.37,CA
ORD000732,406,Clothing,2023-10-04,6,254.52,0.38,SG
ORD000733,392,Clothing,2023-10-13,6,325.85,0.15,ES
ORD000734,265,Books,2023-06-05,1,8.31,0.17,DE
ORD000735,19,Sports,2024-07-29,7,338.69,0.12,CA
ORD000736,70,Automotive,2024-05-31,6,28.55,0.36,SE
ORD000737,351,Sports,2023-06-08,7,459.23,0.08,ES
ORD000738,188,Sports,2024-09-18,3,397.94,0.22,SG
ORD000739,201,Beauty,2023-11-07,9,67.2,0.2,IT
ORD000740,408,Toys,2024-02-07,8,280.78,0.04,BR
ORD000741,133,Beauty,2024-05-14,3,478.68,0.2,IT
ORD000742,490,Books,2024-09-30,6,125.84,0.23,MX
ORD000743,481,Clothing,2023-06-15,9,41.9,0.11,UK
ORD000744,299,Toys,2024-03-08,1,214.72,0.07,IN
ORD000745,147,Electronics,2024-05-05,2,74.26,0.18,IN
ORD000746,495,Beauty,2024-10-09,9,390.1,0.39,BR
ORD000747,106,Automotive,2024-07-17,1,456.59,0.38,DE
ORD000748,433,Toys,2024-10-29,4,228.1,0.16,ES
ORD000749,216,Toys,2023-02-24,9,498.96,0.32,UK
ORD000750,430,Sports,2023-11-07,8,99.89,0.31,SG
ORD000751,152,Books,2023-08-12,4,459.37,0.38,CA
ORD000752,358,Clothing,2023-12-29,6,165.79,0.26,JP
ORD000753,364,Sports,2024-08-14,8,451.52,0.12,MX
ORD000754,187,Automotive,2023-12-26,4,452.8,0.39,AU
ORD000755,16,Beauty,2023-01-26,8,178.33,0.14,IT
ORD000756,150,Books,2024-05-04,9,16.01,0.05,US
ORD000757,347,Clothing,2023-01-08,7,155.49,0.19,SE
ORD000758,396,Automotive,2023-03-13,7,221.54,0.38,AU
ORD000759,212,Electronics,2024-06-15,3,491.99,0.26,IT
ORD000760,447,Clothing,2024-08-29,9,346.71,0.25,US
ORD000761,392,Sports,2023-08-21,5,319.61,0.13,UK
ORD000762,51,Beauty,2024-02-20,6,324.71,0.29,AU
ORD000763,167,Electronics,2024-02-04,9,201.74,0.07,IT
ORD000764,262,Clothing,2023-02-10,4,346.67,0.04,SE
ORD000765,10,Automotive,2024-02-02,1,144.15,0.35,UK
ORD000766,138,Electronics,2023-01-09,1,377.63,0.21,SG
ORD000767,382,Clothing,2024-08-21,6,328.0,0.35,NL
ORD000768,428,Electronics,2024-06-30,6,374.67,0.01,SE
ORD000769,67,Toys,2023-07-27,2,80.76,0.28,US
ORD000770,299,Books,2023-07-11,7,278.82,0.05,FR
ORD000771,239,Toys,2023-05-19,2,100.7,0.06,BR
ORD000772,427,Electronics,2024-11-26,7,160.05,0.08,IN
ORD000773,417,Clothing,2024-09-09,5,397.19,0.02,NL
ORD000774,477,Electronics,2024-09-03,10,212.18,0.4,SG
ORD000775,463,Electronics,2023-12-07,4,30.61,0.26,AU
ORD000776,370,Electronics,2024-08-15,8,446.65,0.36,MX
ORD000777,124,Clothing,2024-03-07,9,59.01,0.06,IN
ORD000778,125,Beauty,2023-08-07,10,251.65,0.32,SG
ORD000779,420,Sports,2023-11-11,5,240.81,0.04,MX
ORD000780,350,Beauty,2023-10-26,6,203.15,0.05,JP
ORD000781,389,Clothing,2023-09-14,8,8.55,0.35,CA
ORD000782,141,Automotive,2023-06-26,6,131.54,0.07,US
ORD000783,462,Automotive,2023-10-18,7,82.84,0.32,SG
ORD000784,86,Sports,2024-03-13,5,86.8,0.37,MX
ORD000785,408,Beauty,2023-05-24,10,68.44,0.02,DE
ORD000786,168,Home & Garden,2023-04-14,10,413.07,0.37,CA
ORD000787,45,Clothing,2024-05-18,3,55.86,0.22,US
ORD000788,411,Automotive,2024-01-20,2,170.5,0.25,BR
ORD000789,473,Electronics,2023-09-15,8,292.43,0.34,SG
ORD000790,486,Home & Garden,2024-10-24,2,26.19,0.27,MX
ORD000791,13,Electronics,2023-12-03,2,265.35,0.39,IN
ORD000792,227,Books,2023-08-31,9,235.11,0.37,AU
ORD000793,172,Beauty,2023-06-07,9,429.89,0.1,NL
ORD000794,168,Toys,2023-08-24,1,63.33,0.3,NL
ORD000795,195,Automotive,2023-07-19,9,34.87,0.15,IT
ORD000796,10,Beauty,2024-09-24,10,78.68,0.05,CA
ORD000797,243,Sports,2024-10-13,9,241.27,0.12,ES
ORD000798,38,Automotive,2023-10-29,3,57.85,0.02,FR
ORD000799,118,Sports,2023-07-10,4,310.16,0.21,AU
ORD000800,360,Toys,2023-04-06,7,397.94,0.0,CA
ORD000801,62,Home & Garden,2024-06-06,2,280.41,0.07,SG
ORD000802,338,Books,2024-10-03,9,183.06,0.4,SE
ORD000803,419,Beauty,2023-10-28,9,226.65,0.38,FR
ORD000804,489,Automotive,2024-09-30,9,125.76,0.24,SG
ORD000805,321,Beauty,2023-06-30,6,426.92,0.39,MX
ORD000806,441,Toys,2024-03-20,10,165.81,0.19,NL
ORD000807,238,Books,2023-03-01,5,430.15,0.19,JP
ORD000808,452,Beauty,2024-02-16,4,483.15,0.18,AU
ORD000809,388,Automotive,2024-04-11,5,132.29,0.01,US
ORD000810,459,Home & Garden,2024-04-15,3,429.8,0.14,ES
ORD000811,458,Clothing,2024-07-22,2,419.2,0.21,NL
ORD000812,345,Toys,2023-03-11,5,307.99,0.21,IN
ORD000813,112,Clothing,2023-07-23,7,417.9,0.2,UK
ORD000814,24,Automotive,2024-05-20,8,216.2,0.14,BR
ORD000815,162,Beauty,2024-03-08,6,303.81,0.29,ES
ORD000816,149,Toys,2024-11-24,10,206.41,0.38,JP
ORD000817,468,Sports,2024-07-26,10,499.44,0.32,IN
ORD000818,19,Clothing,2023-12-10,2,268.73,0.13,SE
ORD000819,273,Electronics,2024-01-25,7,123.19,0.11,IT
ORD000820,494,Electronics,2024-04-26,7,337.04,0.35,SE
ORD000821,141,Electronics,2023-01-08,10,380.46,0.09,AU
ORD000822,290,Home & Garden,2023-09-23,9,431.49,0.05,JP
ORD000823,80,Books,2023-03-30,2,12.26,0.11,MX
ORD000824,211,Books,2023-06-24,3,375.15,0.22,DE
ORD000825,495,Clothing,2024-08-28,7,268.09,0.0,MX
ORD000826,336,Toys,2024-02-05,3,364.87,0.08,UK
ORD000827,268,Automotive,2024-09-20,9,266.51,0.1,AU
ORD000828,485,Electronics,2024-10-10,6,168.85,0.22,AU
ORD000829,432,Toys,2024-08-11,7,23.34,0.29,NL
ORD000830,139,Automotive,2024-07-10,9,164.24,0.39,IT
ORD000831,318,Home & Garden,2023-05-02,7,330.05,0.08,SG
ORD000832,325,Sports,2023-07-16,6,10.79,0.28,US
ORD000833,222,Beauty,2024-05-28,2,461.2,0.09,SG
ORD000834,92,Toys,2023-08-08,9,203.25,0.24,US
ORD000835,430,Books,2023-10-01,4,37.06,0.1,NL
ORD000836,81,Books,2024-11-14,3,441.69,0.19,UK
ORD000837,179,Electronics,2024-05-30,7,95.26,0.19,DE
ORD000838,125,Beauty,2023-03-19,2,34.79,0.38,US
ORD000839,385,Books,2024-06-10,5,44.75,0.1,SG
ORD000840,50,Beauty,2024-08-02,7,266.83,0.33,DE
ORD000841,227,Books,2024-10-28,9,147.23,0.29,BR
ORD000842,422,Sports,2024-05-15,3,421.85,0.22,AU
ORD000843,449,Clothing,2023-03-11,8,275.5,0.28,FR
ORD000844,104,Electronics,2024-07-12,9,143.37,0.14,US
ORD000845,252,Toys,2024-04-24,6,294.61,0.25,BR
ORD000846,245,Toys,2023-11-29,9,472.34,0.06,CA
ORD000847,163,Home & Garden,2024-07-09,7,432.01,0.32,MX
ORD000848,402,Toys,2024-01-19,3,73.42,0.13,IT
ORD000849,363,Books,2024-11-11,7,436.73,0.39,IN
ORD000850,42,Toys,2024-11-11,7,186.91,0.17,IN
ORD000851,431,Sports,2023-06-14,7,195.91,0.37,UK
ORD000852,184,Beauty,2023-11-18,2,255.0,0.1,AU
ORD000853,426,Toys,2023-05-25,7,385.49,0.12,MX
ORD000854,383,Automotive,2023-08-30,9,214.72,0.32,ES
