date,ticker,open,high,low,close,volume
2023-11-17,AMZN,159.48,165.5,162.85,164.75,21394178
2023-11-20,AMZN,164.84,158.92,157.27,157.9,39735596
2023-11-21,AMZN,157.32,158.73,157.36,158.22,14932280
2023-11-22,AMZN,158.72,158.41,156.52,157.21,47340394
2023-11-23,AMZN,157.13,155.09,154.0,154.49,8230672
2023-11-24,AMZN,154.6,156.37,154.33,154.74,29770570
2023-11-27,AMZN,154.42,157.76,157.16,157.64,5427804
2023-11-28,AMZN,157.94,160.05,159.75,159.77,45442150
2023-11-29,AMZN,160.06,160.89,158.93,159.82,13598809
2023-11-30,AMZN,159.02,158.68,157.77,158.59,17987303
2023-12-01,AMZN,158.78,156.17,154.3,154.77,30845546
2023-12-04,AMZN,154.48,151.31,150.1,150.43,12634795
2023-12-05,AMZN,149.96,154.38,154.02,154.27,22092006
2023-12-06,AMZN,154.3,150.87,148.69,149.31,5859319
2023-12-07,AMZN,149.23,150.82,150.68,150.8,34881537
2023-12-08,AMZN,150.6,148.95,147.82,148.59,37684602
2023-12-11,AMZN,148.97,142.94,140.7,141.62,35268275
2023-12-12,AMZN,141.22,144.03,143.56,143.75,36600024
2023-12-13,AMZN,143.6,144.2,142.44,144.02,17684764
2023-12-14,AMZN,144.84,144.19,143.07,143.69,45878031
2023-12-15,AMZN,144.65,142.02,141.49,141.69,14724126
2023-12-18,AMZN,142.02,144.63,143.04,143.96,40227979
2023-12-19,AMZN,143.85,146.08,145.03,145.35,16614938
2023-12-20,AMZN,145.38,145.88,145.55,145.8,29861605
2023-12-21,AMZN,146.25,145.29,144.0,145.29,45045866
2023-12-22,AMZN,145.07,146.85,145.97,146.4,11250543
2023-12-25,AMZN,146.06,148.66,147.39,147.6,23834376
2023-12-26,AMZN,147.77,150.6,149.58,150.3,39198048
2023-12-27,AMZN,151.39,154.34,151.77,152.8,18214263
2023-12-28,AMZN,152.87,162.3,161.2,161.51,21642129
2023-12-29,AMZN,161.89,164.97,164.29,164.58,2792923
2024-01-01,AMZN,164.52,163.23,162.44,162.86,39034214
2024-01-02,AMZN,162.84,158.09,157.32,158.05,2985925
2024-01-03,AMZN,157.61,158.74,157.56,158.03,49943678
2024-01-04,AMZN,157.81,161.42,160.35,160.69,28792907
2024-01-05,AMZN,160.22,159.67,158.24,159.62,27089348
2024-01-08,AMZN,160.11,164.09,162.91,163.92,14881870
2024-01-09,AMZN,164.41,163.74,162.33,162.95,21954234
2024-01-10,AMZN,162.61,163.7,163.45,163.49,37790338
2024-01-11,AMZN,163.88,163.41,162.91,163.28,2404557
2024-01-12,AMZN,162.91,165.25,163.79,164.49,18216611
2024-01-15,AMZN,164.51,168.05,166.03,166.17,21501052
2024-01-16,AMZN,165.55,167.87,166.82,166.86,40245878
2024-01-17,AMZN,166.38,175.0,174.04,174.25,22965144
2024-01-18,AMZN,174.37,173.66,173.1,173.45,32724179
2024-01-19,AMZN,173.12,174.9,174.45,174.75,42943423
2024-01-22,AMZN,174.61,182.1,180.08,181.72,24307438
2024-01-23,AMZN,181.74,191.29,190.11,191.21,22735691
2024-01-24,AMZN,191.2,191.28,189.87,190.81,14098776
2024-01-25,AMZN,191.05,195.11,192.86,194.23,48822641
2024-01-26,AMZN,195.0,193.01,192.98,192.99,18731851
2024-01-29,AMZN,192.79,197.85,195.31,197.71,48545065
2024-01-30,AMZN,198.31,194.79,192.14,193.28,26309397
2024-01-31,AMZN,193.75,197.24,196.27,196.37,47966506
2024-02-01,AMZN,197.08,204.95,203.05,203.88,43556021
2024-02-02,AMZN,203.88,195.59,194.15,195.38,34782076
2024-02-05,AMZN,195.72,202.18,201.21,201.47,48732701
2024-02-06,AMZN,201.56,195.06,193.85,194.58,29868618
2024-02-07,AMZN,194.02,195.92,193.99,195.78,16891355
2024-02-08,AMZN,195.54,202.97,200.8,201.65,10561002
2024-02-09,AMZN,201.12,198.89,198.2,198.33,33328755
2024-02-12,AMZN,199.3,198.51,196.78,197.42,22102781
2024-02-13,AMZN,197.91,194.07,193.19,193.24,30321392
2024-02-14,AMZN,192.28,193.96,192.3,192.92,13488114
2024-02-15,AMZN,193.41,188.9,188.19,188.47,32237102
2024-02-16,AMZN,188.03,189.19,186.77,188.86,37660619
2024-02-19,AMZN,188.39,192.3,191.27,192.03,38938287
2024-02-20,AMZN,191.33,196.19,195.0,195.06,26690641
2024-02-21,AMZN,195.16,202.8,201.69,201.9,32214258
2024-02-22,AMZN,202.81,207.54,206.49,207.11,5359432
2024-02-23,AMZN,207.39,202.04,200.92,202.02,18224121
2024-02-26,AMZN,200.36,208.8,206.68,207.15,27922265
2024-02-27,AMZN,207.09,213.17,210.6,212.94,24634960
2024-02-28,AMZN,212.82,219.13,216.42,218.56,21567838
2024-02-29,AMZN,219.11,210.7,208.77,210.02,24777669
2024-03-01,AMZN,210.2,206.43,204.46,205.28,38271084
2024-03-04,AMZN,205.82,202.02,200.9,201.31,7146477
2024-03-05,AMZN,201.49,208.47,206.77,208.25,46612755
2024-03-06,AMZN,209.15,203.63,202.44,203.04,42704051
2024-03-07,AMZN,202.88,202.78,202.01,202.04,40716543
2024-03-08,AMZN,201.93,199.08,197.07,197.3,7107385
2024-03-11,AMZN,198.24,194.4,192.15,194.16,22957272
2024-03-12,AMZN,194.57,195.39,194.41,194.71,26885198
2024-03-13,AMZN,194.95,196.3,195.57,196.15,16331717
2024-03-14,AMZN,195.6,199.49,197.19,197.5,18571949
2024-03-15,AMZN,197.77,203.27,203.08,203.13,4438990
2024-03-18,AMZN,202.51,209.01,207.72,208.24,4605292
2024-03-19,AMZN,207.95,206.78,205.55,206.67,27106015
2024-03-20,AMZN,206.69,206.06,205.36,205.86,6482960
2024-03-21,AMZN,206.28,207.93,207.47,207.67,33119508
2024-03-22,AMZN,207.27,206.76,206.05,206.17,31453868
2024-03-25,AMZN,206.31,209.38,207.18,208.62,10209544
2024-03-26,AMZN,207.55,211.29,209.95,210.8,47837053
2024-03-27,AMZN,210.92,211.68,208.9,210.46,16142240
2024-03-28,AMZN,210.89,213.79,212.12,212.27,29717013
2024-03-29,AMZN,212.03,212.07,211.27,211.73,34084734
2024-04-01,AMZN,212.21,215.25,213.93,214.53,33794759
2024-04-02,AMZN,213.8,208.44,206.85,208.26,30718985
2024-04-03,AMZN,207.9,206.11,205.39,205.47,36097920
2024-04-04,AMZN,204.08,206.89,204.19,204.78,31992342
2024-04-05,AMZN,204.75,204.96,204.26,204.5,17499955
2024-04-08,AMZN,204.44,213.04,210.91,210.92,10939093
2024-04-09,AMZN,209.34,208.68,206.97,208.29,32206968
2024-04-10,AMZN,208.55,209.16,207.2,207.61,22176172
2024-04-11,AMZN,207.2,211.82,210.55,210.76,43316807
2024-04-12,AMZN,211.27,213.89,211.54,212.79,31705121
2024-04-15,AMZN,212.92,210.78,208.64,209.56,33912327
2024-04-16,AMZN,209.79,205.87,204.08,204.56,35635487
2024-04-17,AMZN,204.14,207.84,205.41,207.15,3754383
2024-04-18,AMZN,206.78,207.07,205.63,206.53,15505502
2024-04-19,AMZN,205.58,208.82,207.92,208.71,29245861
2024-04-22,AMZN,208.42,209.31,208.39,208.5,47745193
2024-04-23,AMZN,208.86,208.74,208.41,208.6,1721215
2024-04-24,AMZN,206.85,203.74,201.68,203.22,37123966
2024-04-25,AMZN,202.94,199.76,197.45,199.31,24385884
2024-04-26,AMZN,199.04,200.48,199.03,200.24,37628479
2024-04-29,AMZN,200.17,201.44,200.54,201.31,14977930
2024-04-30,AMZN,201.75,207.64,206.62,207.34,37271728
2024-05-01,AMZN,207.08,210.0,208.27,209.33,36581183
2024-05-02,AMZN,209.19,211.75,210.08,210.11,20609590
2024-05-03,AMZN,210.09,208.63,207.0,207.4,43399187
2024-05-06,AMZN,206.94,215.14,212.87,213.09,18203229
2024-05-07,AMZN,213.46,208.23,205.53,206.88,8200655
2024-05-08,AMZN,207.26,206.44,201.85,203.25,48359494
2024-05-09,AMZN,202.15,211.62,210.76,211.06,40158314
2024-05-10,AMZN,211.06,221.24,220.03,220.56,37765939
2024-05-13,AMZN,220.77,210.78,210.25,210.54,3000701
2024-05-14,AMZN,210.35,221.02,219.36,220.31,5439458
2024-05-15,AMZN,219.98,219.89,219.04,219.09,5135383
2024-05-16,AMZN,218.87,212.91,211.42,211.57,18365876
2024-05-17,AMZN,211.67,210.43,208.28,209.53,9931604
2024-05-20,AMZN,209.6,208.32,207.17,207.54,5884364
2024-05-21,AMZN,206.81,210.17,208.35,209.29,8162452
2024-05-22,AMZN,209.85,210.8,209.41,209.54,28268861
2024-05-23,AMZN,209.1,214.63,213.34,214.31,33942683
2024-05-24,AMZN,213.96,212.46,211.42,212.32,47244985
2024-05-27,AMZN,212.07,213.78,212.51,213.42,9119726
2024-05-28,AMZN,212.59,213.42,212.2,213.06,42691573
2024-05-29,AMZN,213.11,217.51,214.31,216.49,5314369
2024-05-30,AMZN,216.84,216.16,214.62,214.85,19912410
2024-05-31,AMZN,214.03,212.65,210.7,211.84,27770005
2024-06-03,AMZN,211.85,218.11,214.52,217.05,44745437
2024-06-04,AMZN,216.64,212.39,209.79,210.31,45195774
2024-06-05,AMZN,210.44,216.52,215.71,216.51,37292018
2024-06-06,AMZN,217.04,212.65,210.89,212.56,5633763
2024-06-07,AMZN,211.61,218.61,217.52,217.66,48060679
2024-06-10,AMZN,217.37,215.64,214.19,214.65,37969492
2024-06-11,AMZN,214.32,225.64,223.53,224.74,48415254
2024-06-12,AMZN,224.39,231.62,228.42,229.9,29666336
2024-06-13,AMZN,229.65,226.14,224.37,225.6,44697300
2024-06-14,AMZN,225.93,217.61,214.95,216.58,15825996
2024-06-17,AMZN,216.59,221.3,220.6,220.9,38865294
2024-06-18,AMZN,220.37,228.21,227.28,227.44,12419189
2024-06-19,AMZN,227.96,219.3,216.39,218.3,1070289
2024-06-20,AMZN,218.39,227.55,226.12,227.03,1864500
2024-06-21,AMZN,226.29,228.65,227.55,228.5,26692399
2024-06-24,AMZN,228.98,225.08,221.82,224.51,34393070
2024-06-25,AMZN,224.42,231.22,227.5,230.18,12969855
2024-06-26,AMZN,229.33,220.68,220.28,220.37,27037653
2024-06-27,AMZN,220.55,217.43,212.12,215.99,35458863
2024-06-28,AMZN,215.4,217.45,215.47,215.93,41413982
2024-07-01,AMZN,215.81,216.36,215.33,215.95,20479491
2024-07-02,AMZN,215.3,213.44,211.81,212.25,23925829
2024-07-03,AMZN,212.68,207.96,206.64,206.85,33384114
2024-07-04,AMZN,207.13,208.41,207.79,207.85,45260462
2024-07-05,AMZN,208.69,210.61,208.71,209.84,18698099
2024-07-08,AMZN,208.97,215.77,214.15,214.59,38204788
2024-07-09,AMZN,215.85,218.26,216.99,217.59,42304609
2024-07-10,AMZN,218.22,222.0,218.62,220.67,34094312
2024-07-11,AMZN,220.06,211.12,209.74,210.59,19687891
2024-07-12,AMZN,211.26,207.28,205.77,206.03,14751035
2024-07-15,AMZN,206.31,198.9,198.17,198.71,23252617
2024-07-16,AMZN,197.58,197.03,195.96,196.29,26023250
2024-07-17,AMZN,196.15,195.49,194.37,195.44,25984368
2024-07-18,AMZN,194.71,192.35,191.18,192.13,17044791
2024-07-19,AMZN,192.68,195.83,193.54,194.69,27673908
2024-07-22,AMZN,193.74,187.23,185.33,185.9,13310092
2024-07-23,AMZN,186.0,183.63,183.15,183.56,20981189
2024-07-24,AMZN,183.95,180.59,180.09,180.5,7042478
2024-07-25,AMZN,180.0,184.98,183.98,184.58,21225916
2024-07-26,AMZN,184.63,187.5,186.06,186.59,19892895
2024-07-29,AMZN,187.07,186.84,184.29,186.33,17646538
2024-07-30,AMZN,186.84,181.86,180.81,181.1,2742957
2024-07-31,AMZN,181.29,178.2,177.52,177.63,4078672
2024-08-01,AMZN,177.59,176.32,174.93,175.47,14448613
2024-08-02,AMZN,175.36,171.79,168.66,171.6,10843270
2024-08-05,AMZN,171.61,162.8,161.8,162.58,24816080
2024-08-06,AMZN,163.63,160.47,159.66,160.45,48634924
2024-08-07,AMZN,160.03,158.99,158.63,158.81,15273902
2024-08-08,AMZN,159.21,158.56,157.39,158.34,5208117
2024-08-09,AMZN,158.08,156.39,155.52,156.27,27114507
2024-08-12,AMZN,156.42,158.96,158.18,158.59,17221012
2024-08-13,AMZN,158.74,155.48,155.01,155.35,44185328
2024-08-14,AMZN,154.47,150.09,149.95,149.97,7776521
2024-08-15,AMZN,150.41,152.62,150.33,151.57,8954034
2024-08-16,AMZN,151.25,146.77,145.58,145.75,32064309
2024-08-19,AMZN,144.08,143.25,142.79,142.88,40263948
2024-08-20,AMZN,143.02,140.64,139.76,140.51,7592949
2024-08-21,AMZN,139.82,138.44,137.43,137.94,13204922
2024-08-22,AMZN,137.82,141.43,141.0,141.2,32229001
2024-08-23,AMZN,141.23,143.35,142.71,143.13,24986974
2024-08-26,AMZN,143.39,144.0,143.02,143.79,47213823
2024-08-27,AMZN,143.63,144.7,142.01,143.43,1360795
2024-08-28,AMZN,143.01,147.87,146.86,147.35,4346110
2024-08-29,AMZN,147.11,144.79,144.23,144.59,46037915
2024-08-30,AMZN,143.78,142.91,142.46,142.74,14021312
2024-09-02,AMZN,143.09,142.83,142.43,142.52,28871791
2024-09-03,AMZN,142.54,138.69,136.98,138.4,43870778
2024-09-04,AMZN,138.42,140.34,139.3,139.96,13610892
2024-09-05,AMZN,139.29,135.49,134.84,135.22,42797078
2024-09-06,AMZN,135.56,135.64,133.77,134.65,3630458
2024-09-09,AMZN,134.25,133.83,133.49,133.66,5623704
2024-09-10,AMZN,133.64,133.99,133.79,133.93,34586331
2024-09-11,AMZN,134.2,136.89,135.62,136.49,37925326
2024-09-12,AMZN,136.44,139.26,138.22,139.01,33617272
2024-09-13,AMZN,139.5,136.49,135.87,135.97,20445054
2024-09-16,AMZN,135.7,137.05,136.52,136.66,35374096
2024-09-17,AMZN,137.56,140.12,137.88,138.79,33488436
2024-09-18,AMZN,138.91,139.89,138.5,139.31,36727287
2024-09-19,AMZN,139.68,136.82,136.41,136.54,48315747
2024-09-20,AMZN,136.89,137.71,137.17,137.4,5987308
2024-09-23,AMZN,138.3,143.32,142.57,142.85,8321420
2024-09-24,AMZN,142.87,146.59,145.83,146.05,10836063
2024-09-25,AMZN,145.38,145.49,143.92,144.38,8344471
2024-09-26,AMZN,144.99,146.64,145.71,146.41,45933440
2024-09-27,AMZN,146.14,144.83,144.31,144.42,47908963
2024-09-30,AMZN,143.96,149.99,145.93,148.97,28553548
2024-10-01,AMZN,148.8,152.55,152.3,152.47,37376378
2024-10-02,AMZN,152.55,154.2,153.09,153.63,7433329
2024-10-03,AMZN,153.43,155.34,154.5,155.06,18384423
2024-10-04,AMZN,155.6,158.81,157.96,158.7,33854737
2024-10-07,AMZN,159.12,163.49,162.41,163.15,1578977
2024-10-08,AMZN,162.81,165.46,164.45,164.94,32621884
2024-10-09,AMZN,165.22,160.93,159.63,160.46,21462015
2024-10-10,AMZN,160.13,158.27,156.84,158.27,40402227
2024-10-11,AMZN,157.96,154.8,153.13,153.79,7796466
2024-10-14,AMZN,153.51,157.24,155.54,156.99,49840465
2024-10-15,AMZN,156.96,156.06,154.89,155.69,9338223
2024-10-16,AMZN,154.9,157.87,155.73,157.16,12931596
2024-10-17,AMZN,157.74,152.12,150.63,151.8,26525524
2024-10-18,AMZN,150.91,154.2,153.19,153.82,1757452
2024-10-21,AMZN,153.67,154.09,153.26,153.71,34861031
2024-10-22,AMZN,154.73,157.37,156.82,157.06,18328025
2024-10-23,AMZN,157.36,157.84,156.97,157.43,28311728
2024-10-24,AMZN,157.9,160.06,159.11,159.18,27936249
2024-10-25,AMZN,159.31,159.55,157.68,159.0,20515360
2024-10-28,AMZN,158.72,163.08,160.68,162.36,2007908
2024-10-29,AMZN,161.91,164.19,162.87,163.63,47909661
2024-10-30,AMZN,162.87,161.79,160.2,161.17,29210438
2024-10-31,AMZN,161.03,156.9,156.62,156.72,36118629
2024-11-01,AMZN,156.89,154.23,153.24,153.98,9158510
2024-11-04,AMZN,154.42,152.5,151.25,152.18,24445961
2024-11-05,AMZN,152.84,150.04,148.39,149.46,22991782
2024-11-06,AMZN,150.07,150.36,149.92,149.93,26963941
2024-11-07,AMZN,149.9,154.16,152.99,153.24,35556378
2024-11-08,AMZN,153.23,154.29,153.17,153.73,20695722
2024-11-11,AMZN,153.77,158.07,155.41,155.98,14093326
2024-11-12,AMZN,155.26,153.93,152.72,153.55,19562079
2024-11-13,AMZN,153.52,154.82,154.07,154.75,23853686
2024-11-14,AMZN,154.5,151.1,150.83,151.08,42642667
2024-11-15,AMZN,150.35,150.18,149.42,149.57,19092742
2024-11-18,AMZN,150.31,152.32,151.77,151.91,7901968
2024-11-19,AMZN,151.81,153.7,152.67,153.34,13549473
2024-11-20,AMZN,153.93,152.06,150.62,151.32,35318641
2024-11-21,AMZN,151.88,146.33,146.19,146.21,35859468
2024-11-22,AMZN,145.85,150.0,147.99,149.54,27163417
2024-11-25,AMZN,149.89,148.64,147.42,148.52,5577417
2024-11-26,AMZN,148.47,146.32,145.05,145.72,3469310
2024-11-27,AMZN,146.45,149.02,148.72,148.74,46886090
2024-11-28,AMZN,148.61,144.68,143.84,144.22,9308663
2024-11-29,AMZN,143.91,145.75,145.08,145.54,25587347
2023-01-02,TSLA,250.59,267.45,266.59,266.86,24262995
2023-01-03,TSLA,265.63,267.89,266.09,267.22,14206558
2023-01-04,TSLA,267.32,262.75,259.75,260.5,42398808
2023-01-05,TSLA,260.4,273.47,272.44,273.06,48767687
2023-01-06,TSLA,270.7,298.86,297.97,298.2,32136309
2023-01-09,TSLA,299.51,292.3,289.95,291.06,42939574
2023-01-10,TSLA,290.33,292.87,290.36,290.66,49091907
2023-01-11,TSLA,290.61,289.03,286.66,286.78,9978854
2023-01-12,TSLA,286.54,277.19,274.11,274.5,23259432
2023-01-13,TSLA,275.05,284.52,281.71,281.79,20620381
2023-01-16,TSLA,281.41,282.0,279.09,280.02,36128016
2023-01-17,TSLA,280.85,283.71,282.8,283.71,31132112
2023-01-18,TSLA,282.9,280.66,278.23,278.6,7229188
2023-01-19,TSLA,278.27,281.02,279.32,279.52,17054599
2023-01-20,TSLA,279.06,275.5,274.06,275.44,3145400
2023-01-23,TSLA,276.11,281.47,279.05,279.78,14203275
2023-01-24,TSLA,279.73,291.03,287.93,289.43,7797372
2023-01-25,TSLA,287.21,290.17,289.38,289.65,20191457
2023-01-26,TSLA,289.83,298.61,295.61,296.43,13061160
2023-01-27,TSLA,298.24,297.26,294.08,296.81,29714185
2023-01-30,TSLA,297.25,286.61,284.74,286.02,8128464
2023-01-31,TSLA,286.68,263.52,258.64,260.97,35492045
2023-02-01,TSLA,261.42,265.89,263.7,264.25,40659352
2023-02-02,TSLA,263.84,258.31,257.07,257.83,48892865
2023-02-03,TSLA,259.1,268.14,264.48,266.87,8450629
2023-02-06,TSLA,267.3,269.01,267.77,268.83,33580117
2023-02-07,TSLA,268.29,268.45,263.51,266.31,5825905
2023-02-08,TSLA,266.11,266.78,264.0,265.85,40505990
2023-02-09,TSLA,265.43,278.87,276.47,276.8,24381728
2023-02-10,TSLA,276.85,280.8,280.25,280.66,14590932
2023-02-13,TSLA,279.65,279.13,277.05,279.08,15029479
2023-02-14,TSLA,278.02,272.69,269.93,270.05,4236019
2023-02-15,TSLA,271.15,257.44,255.84,256.63,44602040
2023-02-16,TSLA,257.25,266.69,265.79,266.55,18701844
2023-02-17,TSLA,267.49,262.97,259.57,261.0,6526014
2023-02-20,TSLA,260.39,256.29,255.06,255.42,3080066
2023-02-21,TSLA,254.59,269.47,266.42,266.65,2487812
2023-02-22,TSLA,266.09,277.21,275.02,275.26,28626245
2023-02-23,TSLA,275.8,296.66,291.8,294.72,5076829
2023-02-24,TSLA,292.95,284.22,281.73,283.5,36861473
2023-02-27,TSLA,284.39,304.38,301.63,302.98,31777552
2023-02-28,TSLA,304.62,313.86,309.28,310.76,33341364
2023-03-01,TSLA,307.51,321.42,317.78,319.01,29608909
2023-03-02,TSLA,318.47,306.31,304.34,305.2,49370262
2023-03-03,TSLA,304.62,299.03,298.74,298.84,31631603
2023-03-06,TSLA,299.03,309.71,305.82,307.59,26485039
2023-03-07,TSLA,307.29,290.82,286.42,289.32,48217254
2023-03-08,TSLA,290.77,309.52,308.16,308.52,13376112
2023-03-09,TSLA,308.05,319.16,317.46,318.61,46415655
2023-03-10,TSLA,318.47,297.21,295.02,295.35,11591191
2023-03-13,TSLA,296.2,299.94,298.21,298.62,30585674
2023-03-14,TSLA,298.16,301.68,300.16,301.54,3733169
2023-03-15,TSLA,302.62,301.06,300.68,301.01,4818990
2023-03-16,TSLA,301.08,306.54,306.35,306.36,8273468
2023-03-17,TSLA,305.71,307.19,304.9,306.95,27665210
2023-03-20,TSLA,306.43,310.26,307.67,309.97,13543405
2023-03-21,TSLA,309.91,325.58,324.47,325.17,33986963
2023-03-22,TSLA,324.92,318.86,317.37,318.15,48695186
2023-03-23,TSLA,317.65,320.25,319.23,319.78,4071399
2023-03-24,TSLA,320.66,317.79,313.46,316.35,25362479
2023-03-27,TSLA,315.26,308.28,306.41,308.1,37527378
2023-03-28,TSLA,307.76,304.17,302.71,303.65,20327094
2023-03-29,TSLA,304.48,295.59,294.19,294.84,26712039
2023-03-30,TSLA,293.3,282.13,280.43,281.64,38171309
2023-03-31,TSLA,281.13,281.23,278.02,280.83,5620751
2023-04-03,TSLA,281.16,298.83,296.35,297.95,26209379
2023-04-04,TSLA,299.97,296.35,295.46,295.68,23616679
2023-04-05,TSLA,296.64,293.17,292.6,292.8,12010562
2023-04-06,TSLA,293.54,288.99,287.95,288.28,2401787
2023-04-07,TSLA,289.66,291.76,290.14,291.58,1844332
2023-04-10,TSLA,291.93,284.61,282.71,283.93,42060738
2023-04-11,TSLA,283.16,300.22,299.01,299.42,34978751
2023-04-12,TSLA,299.29,299.07,298.22,298.29,7659373
2023-04-13,TSLA,297.33,323.0,320.46,322.68,18081819
2023-04-14,TSLA,322.32,321.95,318.58,318.85,43940166
2023-04-17,TSLA,317.79,330.38,328.96,329.29,29520629
2023-04-18,TSLA,328.87,323.33,320.42,320.78,26500318
2023-04-19,TSLA,320.31,325.02,323.41,323.96,47269220
2023-04-20,TSLA,324.4,324.22,321.45,323.63,41022464
2023-04-21,TSLA,323.23,328.66,327.85,328.44,14994667
2023-04-24,TSLA,327.99,335.52,332.78,333.61,38096417
2023-04-25,TSLA,333.18,328.42,326.55,327.24,27291359
2023-04-26,TSLA,327.24,342.37,340.17,341.57,39283236
2023-04-27,TSLA,342.73,346.39,344.5,345.46,34942469
2023-04-28,TSLA,344.74,327.32,325.99,326.05,39364194
2023-05-01,TSLA,325.53,315.4,314.34,315.07,32865973
2023-05-02,TSLA,316.11,306.26,303.87,305.56,46635243
2023-05-03,TSLA,305.74,311.11,309.08,311.08,2425642
2023-05-04,TSLA,311.38,311.39,307.49,308.92,10990212
2023-05-05,TSLA,307.61,317.45,314.95,316.24,30331522
2023-05-08,TSLA,314.89,335.01,331.93,333.12,20070199
2023-05-09,TSLA,332.42,317.82,315.82,317.75,36962499
2023-05-10,TSLA,318.78,324.57,323.48,324.11,5167483
2023-05-11,TSLA,323.3,342.18,338.25,341.58,8768064
2023-05-12,TSLA,342.53,334.41,331.99,334.02,1209925
2023-05-15,TSLA,334.95,322.24,319.52,320.92,45258578
2023-05-16,TSLA,320.69,326.35,325.53,326.13,23712397
2023-05-17,TSLA,327.78,324.89,322.97,323.5,5801407
2023-05-18,TSLA,325.65,311.27,308.84,310.02,41738761
2023-05-19,TSLA,310.63,293.46,291.1,292.1,33889302
2023-05-22,TSLA,293.05,298.38,297.67,298.15,1590357
2023-05-23,TSLA,297.74,299.67,297.69,298.74,9320321
2023-05-24,TSLA,299.13,291.98,289.03,291.18,31455129
2023-05-25,TSLA,292.24,291.76,290.79,291.52,9139967
2023-05-26,TSLA,291.28,288.8,286.76,287.79,2542276
2023-05-29,TSLA,287.91,280.85,278.38,279.07,6108112
2023-05-30,TSLA,279.19,275.98,272.42,273.61,14341708
2023-05-31,TSLA,274.32,262.4,260.81,261.41,27704206
2023-06-01,TSLA,260.81,259.31,255.49,257.46,20905689
2023-06-02,TSLA,258.08,252.11,249.29,250.25,31559265
2023-06-05,TSLA,250.78,250.67,249.41,250.34,29391752
2023-06-06,TSLA,250.8,243.9,242.71,243.04,5440586
2023-06-07,TSLA,242.54,236.47,235.03,235.58,20747694
2023-06-08,TSLA,234.99,230.41,228.21,230.17,17951457
2023-06-09,TSLA,230.63,232.05,228.44,229.7,7620641
2023-06-12,TSLA,229.8,235.7,232.06,232.98,15419510
2023-06-13,TSLA,231.97,225.57,224.73,225.37,35111499
2023-06-14,TSLA,224.87,218.97,217.71,218.94,36396728
2023-06-15,TSLA,217.33,222.32,219.56,220.44,14923177
2023-06-16,TSLA,222.11,222.18,221.41,222.0,43351944
2023-06-19,TSLA,221.18,219.74,216.48,218.67,30267108
2023-06-20,TSLA,220.37,218.6,216.56,218.13,30311008
2023-06-21,TSLA,217.71,216.0,214.66,215.25,7651104
2023-06-22,TSLA,214.74,206.13,205.36,205.98,40452331
2023-06-23,TSLA,205.87,200.2,198.97,199.32,31478670
2023-06-26,TSLA,199.45,186.76,184.84,185.7,32448498
2023-06-27,TSLA,185.19,185.35,182.21,184.37,17189046
2023-06-28,TSLA,183.43,183.25,181.78,182.9,22087996
2023-06-29,TSLA,182.59,186.5,184.91,186.28,30359669
2023-06-30,TSLA,185.74,193.13,192.93,193.1,21234010
2023-07-03,TSLA,192.73,192.34,192.02,192.11,15378816
2023-07-04,TSLA,191.07,188.14,186.14,186.72,36076966
2023-07-05,TSLA,186.27,182.79,182.4,182.43,34095521
2023-07-06,TSLA,182.93,175.29,173.45,175.1,27919489
2023-07-07,TSLA,175.85,167.5,167.17,167.34,19342021
2023-07-10,TSLA,166.76,172.95,170.83,172.81,24400847
2023-07-11,TSLA,173.4,170.99,170.38,170.9,15413829
2023-07-12,TSLA,171.63,166.81,164.98,166.32,23497784
2023-07-13,TSLA,166.2,168.69,168.04,168.06,48795017
2023-07-14,TSLA,167.42,158.88,157.65,158.2,43610701
2023-07-17,TSLA,158.14,163.43,161.29,163.09,14002003
2023-07-18,TSLA,162.5,164.85,164.09,164.68,14773045
2023-07-19,TSLA,164.79,167.31,165.49,166.74,28241799
2023-07-20,TSLA,167.78,161.91,161.47,161.6,49969891
2023-07-21,TSLA,161.09,173.41,172.76,173.34,2090585
2023-07-24,TSLA,172.38,168.48,168.01,168.12,32464757
2023-07-25,TSLA,168.97,178.7,176.16,177.06,11381536
2023-07-26,TSLA,177.58,166.68,165.58,166.29,34529036
2023-07-27,TSLA,166.26,164.02,162.4,163.68,33509897
2023-07-28,TSLA,163.03,161.25,160.49,161.02,41936757
2023-07-31,TSLA,160.77,156.78,154.32,155.84,31755478
2023-08-01,TSLA,155.54,163.46,161.41,161.85,13059655
2023-08-02,TSLA,161.99,164.9,162.6,163.83,5337674
2023-08-03,TSLA,163.69,163.76,161.42,163.44,22484500
2023-08-04,TSLA,163.44,160.76,158.68,160.1,41276368
2023-08-07,TSLA,159.89,161.82,160.66,161.38,5429060
2023-08-08,TSLA,162.36,163.58,162.79,163.28,39762794
2023-08-09,TSLA,162.85,163.22,162.04,163.14,2510855
2023-08-10,TSLA,164.14,166.01,164.59,164.79,17723198
2023-08-11,TSLA,165.03,176.49,174.66,175.7,14102423
2023-08-14,TSLA,175.43,187.0,185.22,186.12,16495743
2023-08-15,TSLA,186.92,183.73,181.38,183.24,6153757
2023-08-16,TSLA,182.27,184.38,182.41,183.66,2764397
2023-08-17,TSLA,182.97,183.82,182.66,182.86,4143523
2023-08-18,TSLA,182.41,175.11,174.12,174.63,48433577
